mu_0	omega_mu	sigma_0	omega_sigma	logit_fnr	fnr	logit_txr	txr	theta_tx	mu_tx	sigma_tx	theta_un_tx	mu_un_tx	sigma_un_tx	est_param1	est_param2	est_param3	use_param3	mean_use_param1	mean_use_param2	mean_use_param3	sex1_use_param1	sex1_use_param2	sex1_use_param3	sex2_use_param1	sex2_use_param2	sex2_use_param3	beta_extra	beta_tx
4.1352094	0.65398535	0.52935121	0.21756705	-3.1461438	0.041243492	-2.0150178	0.11763515	0.88612786	3.3808114	1.1304468	0.61558156	2.8674588	0.64702843	-6.5900239	-8.3283686	0.55709479	1.0	0.0013472633	0.00049643073	1.0	0.0014455589	8.5240023e-05	1.0	0.0013024106	0.00068405844	1.0	0.01518845	0.0041850437
4.1357679	0.66332212	0.52359532	0.241953	-3.1314018	0.041830387	-2.0388269	0.11518624	0.89390116	3.4527367	1.1465687	0.5557053	3.0021096	0.71294091	-6.4233705	-8.7279083	-0.16328434	1.0	0.0016996165	0.00018960879	1.0	0.0014469767	0.00011803477	1.0	0.0018148969	0.00022226825	1.0	0.011018978	0.0013488131
4.123814	0.6339025	0.52679477	0.20354672	-3.4113243	0.031943422	-1.916709	0.128229	0.87887972	3.395368	1.1497346	0.50435232	3.0947947	0.74061712	-6.480454	-8.9313208	-0.0012895902	1.0	0.001427806	0.00025903076	1.0	0.0020404265	4.9231096e-05	1.0	0.0011482653	0.00035476305	1.0	0.010315716	0.0035624247
4.1148314	0.6424066	0.54720402	0.20141072	-3.6411555	0.025552002	-1.8806775	0.13231108	0.887273	3.3067447	1.1876773	0.53278507	3.1543684	0.81231159	-6.8532637	-8.4699423	0.56346765	1.0	0.001153732	0.00020030947	1.0	0.00086590371	0.00024306022	1.0	0.001285069	0.00018080216	1.0	0.013615216	0.010628343
4.099497	0.65257636	0.53816667	0.20328368	-3.0639279	0.044619962	-2.0641472	0.11263067	0.88522747	3.5082515	1.0723726	0.6060318	3.2047036	0.60432741	-6.4510552	-8.3428885	-0.34219207	1.0	0.0015623705	0.00027906777	1.0	0.0016156047	0.00017301485	1.0	0.0015380796	0.00032746008	1.0	0.0085367769	0.0085450045
4.1118473	0.66314466	0.52688517	0.2508658	-3.61602	0.026185372	-1.845278	0.13642826	0.87865272	3.3269152	1.1718999	0.53490542	3.1401272	0.72648017	-6.4735309	-8.972371	0.72988917	1.0	0.001480142	0.00022485658	1.0	0.0017518848	5.3057038e-05	1.0	0.0013561449	0.00030324928	1.0	0.009015839	0.0088208755
4.112558	0.65026539	0.53714942	0.21700066	-3.4225982	0.031596631	-1.8989636	0.13022582	0.88876731	3.3767918	1.1908116	0.55801476	3.0253586	0.62253655	-6.6282956	-9.0370527	0.2221973	1.0	0.0014209059	0.00011490859	1.0	0.0011189564	0.00013200628	1.0	0.0015586865	0.00010710686	1.0	0.013920812	0.0081049363
4.1233599	0.66972828	0.52625674	0.23843156	-3.1831246	0.039805735	-2.0045907	0.11872177	0.88332191	3.4284148	1.1500035	0.55506174	2.9240277	0.74104809	-6.548646	-8.1106527	-0.24352205	1.0	0.0013921431	0.00068646206	1.0	0.0015479188	9.4174414e-05	1.0	0.0013210622	0.00095672491	1.0	0.0080204007	0.0033706961
4.1010817	0.66099092	0.51564579	0.25960083	-3.3844791	0.032784067	-1.9445582	0.12514794	0.88412422	3.3334336	1.1640214	0.51960276	2.9681122	0.6755755	-6.8308881	-7.9818932	-0.8326964	1.0	0.0010335517	0.00045151175	1.0	0.001236934	0.00020707915	1.0	0.00094074766	0.00056304717	1.0	0.0068010664	0.005139121
4.1157632	0.66057708	0.52168907	0.26458792	-3.2479796	0.037399557	-1.9771201	0.12162617	0.88789931	3.4664431	1.1374045	0.57572847	2.9767398	0.62007391	-6.5367372	-8.3668646	0.44957448	1.0	0.0014618332	0.00055644697	1.0	0.0014095225	6.9323799e-05	1.0	0.0014857027	0.00077872291	1.0	0.013613471	0.0038356192
4.1102824	0.66442031	0.52127132	0.24158698	-3.3085028	0.035280642	-1.8950135	0.13067389	0.88314158	3.4526467	1.1455077	0.49435559	2.9403881	0.7335299	-6.441518	-9.4940041	-0.47843874	1.0	0.0015066905	0.00013745069	1.0	0.0019241306	3.0433015e-05	1.0	0.0013162112	0.00018628321	1.0	0.009342719	0.00076163731
4.1247066	0.65934994	0.51876938	0.27243533	-3.1508522	0.041057714	-1.9923081	0.12001289	0.88657689	3.2874249	1.2289094	0.5618903	2.6883302	0.75285428	-6.6954978	-8.9957417	0.65874025	1.0	0.0013253406	0.00015188207	1.0	0.0010515422	8.3973463e-05	1.0	0.0014502757	0.000182869	1.0	0.0081195898	0.0087455835
4.1127926	0.66000743	0.51479992	0.27063586	-3.3455208	0.034042149	-1.8939893	0.13079028	0.88562403	3.4339598	1.122573	0.50790725	2.8997895	0.70035743	-6.588173	-8.3950831	-0.64438471	1.0	0.0013887087	0.00036421379	1.0	0.001338796	0.00010585939	1.0	0.0014114841	0.00048210176	1.0	0.013807382	0.007477323
4.099835	0.65768992	0.52339364	0.30433734	-3.2122588	0.038706998	-1.9942851	0.11980425	0.88392613	3.437626	1.1497319	0.54496445	2.7148796	0.85688899	-6.577987	-8.6577081	-0.30673789	1.0	0.0013462269	0.00025805549	1.0	0.001524842	9.0207191e-05	1.0	0.0012647243	0.00033464523	1.0	0.011567686	0.01074339
4.0997534	0.64077013	0.52546214	0.30245931	-3.3815864	0.032875919	-1.884185	0.13190892	0.88182226	3.4436248	1.1659472	0.48379283	2.6247229	0.90168539	-6.5980199	-8.05345	0.74253807	1.0	0.0012933689	0.00046612186	1.0	0.0016175539	0.00016778273	1.0	0.0011454422	0.000602255	1.0	0.0098546867	0.020195058
4.1073614	0.6632339	0.51819028	0.27314952	-3.2917557	0.035855104	-1.9977603	0.11943827	0.88609075	3.4147269	1.1044743	0.47318288	2.6517378	0.94551704	-6.7580235	-8.5897717	0.88003741	1.0	0.0011770086	0.0003228276	1.0	0.0011180079	7.9716158e-05	1.0	0.0012039308	0.00043376017	1.0	0.0096240986	0.00057310492
4.115198	0.66532978	0.51848003	0.22285454	-3.4100542	0.031982719	-1.951361	0.12440503	0.88627262	3.3632356	1.1361966	0.54572669	2.9466912	0.8577067	-6.4999321	-8.7867414	-0.91878021	1.0	0.0015156995	0.00022525275	1.0	0.0014643798	7.9999104e-05	1.0	0.0015391169	0.00029153247	1.0	0.01189512	0.00055293659
4.1036711	0.65465064	0.53363366	0.23704276	-3.0615835	0.044720008	-1.9660092	0.12281818	0.88602782	3.3603931	1.1806297	0.5845419	2.8879333	0.9260391	-6.4708237	-9.1662566	-0.45266009	1.0	0.0014601412	0.00020788167	1.0	0.001889125	3.8272472e-05	1.0	0.0012643945	0.00028527492	1.0	0.011115313	0.0003960184
4.0981373	0.66308974	0.53816932	0.26787382	-3.371665	0.033192835	-1.8528827	0.13553479	0.88699198	3.4484081	1.1253447	0.44469143	3.0699544	0.89082993	-6.5296069	-8.668336	0.36816818	1.0	0.0015477866	0.00021960701	1.0	0.0012676635	0.00010952445	1.0	0.0016756077	0.00026983805	1.0	0.010688787	0.028660835
4.1164044	0.65398798	0.52839645	0.27628946	-3.268222	0.036677597	-1.9624785	0.12319907	0.88428311	3.3290249	1.17847	0.53869584	2.6575378	0.87427586	-6.787267	-8.1088242	-0.34474544	1.0	0.001291623	0.00036151865	1.0	0.00085031175	0.00021008431	1.0	0.0014929949	0.00043061865	1.0	0.0128901	0.00047370307
4.1155115	0.67360328	0.51410681	0.27336077	-3.3741636	0.033112748	-1.9668864	0.12272371	0.89173424	3.421048	1.1582552	0.59268321	2.7893185	0.84972346	-6.2850443	-8.6483942	-0.42341762	1.0	0.0017320552	0.00030545191	1.0	0.0025297902	7.488721e-05	1.0	0.0013680461	0.00041065935	1.0	0.01127412	0.025932513
4.1117002	0.66914396	0.51475793	0.22979098	-3.0970395	0.043229537	-1.9665807	0.12275663	0.87972953	3.46994	1.0847195	0.48189547	2.6378021	0.81271465	-6.4186656	-8.5245004	-0.60611457	1.0	0.0015448228	0.00031009052	1.0	0.0019477415	9.6695299e-05	1.0	0.0013609696	0.00040746348	1.0	0.0090497981	0.00061272909
4.1128786	0.66383842	0.52083919	0.24712925	-3.3681817	0.0333048	-1.946353	0.12495157	0.89479269	3.3587262	1.2048348	0.58210258	3.0007038	0.8193153	-6.5843159	-8.9989776	-0.32409533	1.0	0.0014627961	0.00018737272	1.0	0.0012048434	6.2427905e-05	1.0	0.0015805008	0.00024438545	1.0	0.014469112	0.027250948
4.1227866	0.63857888	0.52139998	0.2469778	-3.2917712	0.035854568	-1.9701623	0.12237145	0.89405499	3.4047032	1.1487094	0.57893485	3.0259598	0.73724979	-6.6836647	-8.87293	-0.73459184	1.0	0.001415558	0.00014629011	1.0	0.00096246986	0.00012632847	1.0	0.0016223037	0.00015539867	1.0	0.014980555	0.012439283
4.1039946	0.65791856	0.53379042	0.23323607	-3.6727889	0.024776069	-1.9113877	0.12882503	0.88045086	3.4128663	1.0921298	0.52415079	2.8907024	0.90273932	-6.4254624	-8.3823264	0.44329743	1.0	0.001508869	0.00034745898	1.0	0.002149113	0.00011549594	1.0	0.0012167236	0.0004533045	1.0	0.0089126233	0.0049009773
4.1001907	0.65067895	0.52620124	0.26312967	-3.098597	0.043165162	-2.0102489	0.11813105	0.88240725	3.4827926	1.1344302	0.56646581	2.9665169	0.63777223	-6.7616362	-8.7221146	-0.9409144	1.0	0.001217609	0.0001964308	1.0	0.0010228175	0.00011323186	1.0	0.0013064931	0.00023439476	1.0	0.0096377256	0.0074327263
4.0963555	0.66638251	0.5259505	0.26089834	-3.4882076	0.02964963	-1.8619284	0.13447844	0.89085361	3.3843471	1.1652484	0.52801144	2.8775295	0.76835061	-6.1700264	-9.6227284	1.3675589	1.0	0.0019356336	0.00018372373	1.0	0.0031059229	1.6863205e-05	1.0	0.0014016266	0.00025986274	1.0	0.012279049	0.0098882446
4.1365736	0.67578492	0.50253286	0.2934612	-3.2291642	0.038082853	-1.9728158	0.12208676	0.88354964	3.4186303	1.1297037	0.52734494	3.0407938	0.62388402	-6.9351179	-7.9570254	-1.3464041	1.0	0.0010885753	0.00042702157	1.0	0.00076403183	0.00023895047	1.0	0.0012366656	0.00051283904	1.0	0.0098520486	0.010752173
4.1084206	0.67105756	0.51854463	0.27940486	-3.2021843	0.039083606	-1.9454073	0.12505501	0.88796777	3.344454	1.1742178	0.59027613	2.9322855	0.75118162	-6.4548849	-9.1708212	1.6273713	1.0	0.0014759185	0.00013343529	1.0	0.0019768097	6.586848e-05	1.0	0.0012473602	0.00016426625	1.0	0.01158496	0.012674414
4.1208257	0.67276856	0.49222006	0.30729948	-3.3472479	0.0339854	-1.9440294	0.12520585	0.89119502	3.4504422	1.1254777	0.39386505	2.6085057	0.9246667	-6.8878904	-8.5018053	0.33800282	1.0	0.0010392321	0.00024508043	1.0	0.00096953683	0.00014091037	1.0	0.0010710343	0.00029261358	1.0	0.016860612	0.0060999601
4.1164536	0.6721596	0.49880387	0.28935969	-3.2136438	0.038655499	-1.982663	0.12103525	0.8895281	3.4282035	1.0751348	0.46578052	2.596382	1.0605496	-6.744434	-7.4202738	0.20785255	1.0	0.0011831479	0.00057823571	1.0	0.0011575097	0.00066564911	1.0	0.0011948466	0.00053834868	1.0	0.016511189	0.022415533
4.11098	0.665391	0.51176065	0.30376738	-3.3784234	0.032976633	-1.8767534	0.13276223	0.88510901	3.3763447	1.1213833	0.54945021	2.9420139	0.95471529	-6.403556	-8.9197063	-0.17487433	1.0	0.0016249697	0.00018118427	1.0	0.0017349101	7.8377639e-05	1.0	0.0015748035	0.00022809527	1.0	0.0066950322	0.0011461266
4.1072247	0.67464076	0.51231413	0.28787863	-3.4150312	0.03182899	-1.8898702	0.13125927	0.88337258	3.3568306	1.1834499	0.51751557	2.9346661	0.70703279	-6.6323676	-8.5797776	0.072614427	1.0	0.001453485	0.00022197584	1.0	0.001059056	0.00013477714	1.0	0.0016334643	0.00026176491	1.0	0.0063727129	0.00074990561
4.0803397	0.67702998	0.528362	0.2480928	-3.2791872	0.036292134	-2.0518466	0.11386593	0.88819438	3.405902	1.1366463	0.5735462	3.0031489	0.71548004	-6.5730588	-8.4643018	0.15583493	1.0	0.0013316238	0.00033861077	1.0	0.0016276092	9.9229074e-05	1.0	0.0011965647	0.00044784145	1.0	0.017462926	0.0020945115
4.0960395	0.65886872	0.52492569	0.23759158	-3.3821926	0.032856647	-1.8591996	0.13479637	0.87937698	3.3892703	1.1608102	0.52350175	2.885059	0.76992948	-6.7859186	-8.8226061	0.20771415	1.0	0.0012296502	0.00017101349	1.0	0.00093240471	0.0001088968	1.0	0.0013652843	0.00019935754	1.0	0.011861876	0.0021737861
4.1208522	0.67619365	0.50865853	0.26903402	-3.0771202	0.044060951	-2.0261244	0.1164872	0.89002758	3.3339058	1.2273609	0.55606499	2.8285625	0.81664123	-6.5909763	-9.0711902	-0.72511979	1.0	0.0014036952	0.00027774945	1.0	0.0012916622	3.3941513e-05	1.0	0.0014548163	0.00038899982	1.0	0.010408876	0.013528185
4.1034558	0.65738608	0.53327139	0.21564775	-3.1982583	0.03923132	-1.9459444	0.12499626	0.87968718	3.4967247	1.107973	0.5532019	2.8952866	0.98970005	-6.5951788	-9.3273309	1.1149054	1.0	0.0016156534	0.00010670304	1.0	0.00097695613	6.2324308e-05	1.0	0.0019070932	0.0001269532	1.0	0.009507702	0.01398516
4.1048591	0.66508059	0.52280769	0.22492302	-3.3055788	0.035380298	-1.9400242	0.1256452	0.87974193	3.5413576	1.0365637	0.57194646	2.8642624	0.82727145	-6.5956134	-8.9076602	0.5033392	1.0	0.0015420906	0.00013650364	1.0	0.0010552005	0.0001323123	1.0	0.0017642601	0.00013841617	1.0	0.014110154	0.0073807561
4.1145119	0.66299923	0.52777893	0.20483913	-3.2425939	0.037593929	-1.8763895	0.13280413	0.8843235	3.5216118	1.0796316	0.59105359	2.7968099	0.77333808	-6.7406698	-8.5149838	-0.50179721	1.0	0.0013763295	0.0001992938	1.0	0.00086580574	0.00020345532	1.0	0.0016092832	0.00019739489	1.0	0.007515182	0.02789013
4.1240279	0.65579743	0.53298366	0.23288602	-3.3219949	0.034824295	-1.9318982	0.12654063	0.88045005	3.362329	1.1833781	0.51441477	3.0207602	0.67457159	-6.347761	-8.9985558	0.45806559	1.0	0.00162447	0.00026182084	1.0	0.0024250812	4.2170827e-05	1.0	0.0012591484	0.00036204787	1.0	0.015789949	0.0013631678
4.1074083	0.6741667	0.52448213	0.21950018	-3.2481574	0.037393157	-1.9517036	0.12436772	0.88425303	3.4852324	1.079348	0.5183055	2.7800772	0.98455781	-6.8319216	-8.1881046	-1.2072883	1.0	0.001163624	0.0003862066	1.0	0.00090655422	0.00015734844	1.0	0.0012809258	0.00049063534	1.0	0.009312963	0.0010339325
4.1217344	0.66534186	0.52254771	0.25444471	-3.1272767	0.041996035	-2.015855	0.11754828	0.8870539	3.3381331	1.1822581	0.47930967	2.1727645	1.2183958	-6.315564	-9.3638401	1.2694688	1.0	0.0017201836	0.00016764583	1.0	0.0021142606	3.2043077e-05	1.0	0.001540365	0.00022952182	1.0	0.011595719	0.003514911
4.1067603	0.66803673	0.51173618	0.27965098	-3.5818109	0.02707198	-1.8630791	0.13434456	0.8786422	3.3874384	1.2466134	0.42152843	2.364653	1.0337217	-5.7544312	-10.53501	-0.50225288	1.0	0.0030282769	0.00012177023	1.0	0.0060641111	4.0277244e-06	1.0	0.0016430156	0.00017549654	1.0	0.014547437	0.018136858
4.1218151	0.68051871	0.51626225	0.27797378	-3.2208325	0.038389241	-2.031496	0.11593551	0.89057565	3.4569524	1.1364931	0.55003649	2.6847216	0.91239623	-7.0170316	-8.3395699	0.39625514	1.0	0.0011554231	0.00023219161	1.0	0.00056247629	0.00025963665	1.0	0.0014259867	0.00021966835	1.0	0.0091711201	0.0020860792
4.1227565	0.65539942	0.52377431	0.27425449	-3.4963118	0.029417352	-1.8777243	0.13265048	0.88341946	3.4273801	1.1550364	0.516983	2.9248282	0.78287178	-6.1250804	-9.2177664	0.07381509	1.0	0.0020279646	0.00024893875	1.0	0.003431401	2.8165466e-05	1.0	0.0013875718	0.00034967835	1.0	0.012934949	0.0011982106
4.1018503	0.65771085	0.52187302	0.29685984	-2.9618563	0.049179132	-2.0774848	0.11130452	0.88561354	3.3593669	1.097754	0.59132075	2.8636562	0.66691794	-6.8993451	-8.1212196	-0.40864791	1.0	0.0012364919	0.00031743355	1.0	0.00068107621	0.00025519357	1.0	0.0014899299	0.00034583387	1.0	0.014699869	0.0016226371
4.122673	0.65531737	0.51008322	0.31634772	-3.4097691	0.031991548	-1.8721873	0.13328884	0.88658092	3.3233698	1.1279847	0.54250347	2.9335191	0.76334035	-6.1179359	-9.5956195	0.40007565	1.0	0.0020394993	0.00018901745	1.0	0.0033386257	1.7302626e-05	1.0	0.0014467035	0.0002673715	1.0	0.006631816	0.025117657
4.1281856	0.63462708	0.50965318	0.33084925	-3.4131839	0.031885967	-1.9277902	0.12699537	0.89194655	3.4814156	1.180863	0.52332191	3.0351537	0.67213822	-6.4666789	-8.5322352	1.3325843	1.0	0.0014777069	0.00039055351	1.0	0.0018268461	7.2408454e-05	1.0	0.0013183936	0.00053572416	1.0	0.010759038	0.0023792235
4.1173893	0.63008506	0.52360959	0.29994965	-3.3153453	0.03504849	-1.8876496	0.13151269	0.88334167	3.2718745	1.162531	0.56041612	2.8945306	0.71135078	-6.6970107	-9.0501815	-1.2220842	1.0	0.0012136191	0.00013227028	1.0	0.0012897641	9.1201215e-05	1.0	0.0011788739	0.00015101024	1.0	0.012015029	0.003121414
4.1161155	0.6537528	0.50787149	0.31009136	-3.1996084	0.039180463	-2.001982	0.11899498	0.88862626	3.4123691	1.2160263	0.53101935	3.029051	0.6691415	-6.5952696	-9.2137975	0.031900802	1.0	0.0013351173	0.0001161375	1.0	0.0014551338	7.3137317e-05	1.0	0.0012803534	0.00013575863	1.0	0.011887428	0.021283532
4.1331714	0.65309126	0.50919349	0.27754915	-3.2385307	0.037741214	-1.9553174	0.1239747	0.87958406	3.3669437	1.0976766	0.51873879	2.7385994	0.80439519	-6.6620588	-8.970751	-0.94327669	1.0	0.0012251319	0.00016324916	1.0	0.0014559461	8.0267621e-05	1.0	0.0011198107	0.00020111391	1.0	0.007478702	0.0024297408
4.1177631	0.66016166	0.50965536	0.30461444	-3.2678237	0.036691672	-1.9476528	0.12480953	0.89279305	3.4324346	1.1713236	0.59195028	3.2185762	0.63204559	-6.3260424	-9.3965859	2.4602941	1.0	0.001681519	0.00017610214	1.0	0.0031464159	2.8282518e-05	1.0	0.0010130816	0.00024355273	1.0	0.015275149	0.0052509759
4.0984916	0.6530269	0.53373113	0.28674906	-3.2301291	0.038047522	-1.9845446	0.12083522	0.88320657	3.3929913	1.1215101	0.52171273	2.8871206	0.60396094	-6.5381857	-9.0679833	1.2039464	1.0	0.0014846334	0.0001680411	1.0	0.0013509465	6.131858e-05	1.0	0.0015456352	0.00021673894	1.0	0.0078950898	0.012543685
4.0898128	0.66951944	0.53062078	0.27686966	-3.2682088	0.036678065	-1.9467289	0.12491047	0.87985124	3.4355135	1.1378704	0.52567528	2.9898183	0.74455793	-6.485043	-8.6712305	-0.11793728	1.0	0.0015258979	0.00019149219	1.0	0.0015181079	0.00013533851	1.0	0.0015294525	0.0002171153	1.0	0.01257983	0.0086354218
4.1161745	0.66154882	0.50912019	0.26382792	-3.3860757	0.032733479	-1.9346059	0.12624165	0.88627559	3.4392549	1.1756769	0.50818662	2.9083204	0.74559965	-6.5223859	-7.9971848	0.34534137	1.0	0.0014169345	0.00065585064	1.0	0.0016367265	0.00012594552	1.0	0.0013166426	0.00089764812	1.0	0.0075112252	0.0097978104
4.1071416	0.64885839	0.53602191	0.24461495	-3.516792	0.028838205	-1.8636256	0.13428102	0.88338956	3.4404859	1.1734048	0.53076896	2.9173772	0.97485495	-6.8951781	-8.3694399	-0.4224983	1.0	0.0013206677	0.00021581403	1.0	0.00062451183	0.0003737909	1.0	0.001638326	0.00014372865	1.0	0.016816132	0.0066146772
4.0907781	0.65451942	0.54194267	0.24155617	-3.3530744	0.033794634	-1.9445149	0.12515269	0.89087982	3.4130406	1.1622313	0.59979492	3.0234702	0.55719569	-6.2968006	-9.4953459	0.42735041	1.0	0.0017548115	0.00015995135	1.0	0.0021431303	2.5550544e-05	1.0	0.0015776204	0.00022127888	1.0	0.0076573204	0.0062973368
4.1168062	0.64226128	0.52717362	0.231633	-3.281387	0.036215272	-1.9724262	0.12212853	0.88789231	3.3338706	1.1702946	0.53664028	3.1386315	0.73102791	-6.4912583	-8.3882322	1.0603285	1.0	0.00152378	0.00023767731	1.0	0.001489807	0.00020478184	1.0	0.001539282	0.00025268763	1.0	0.0077671915	0.0046212926
4.114053	0.66037929	0.52759194	0.22436199	-3.771024	0.022510096	-1.8824301	0.13211	0.89135628	3.4997785	1.1035577	0.46624332	3.0520881	0.75223082	-6.6312978	-8.8129725	-2.1483028	1.0	0.0013840931	0.00015903159	1.0	0.0011700192	0.00012768151	1.0	0.0014817758	0.00017333673	1.0	0.006741251	0.0090289345
4.1085993	0.65793492	0.52980013	0.22217957	-3.7341658	0.023335537	-1.8589728	0.13482282	0.88580846	3.4622933	1.1601847	0.47557332	2.766785	0.76567585	-6.6923572	-7.987979	-0.55257859	1.0	0.0012514372	0.00042531162	1.0	0.001206601	0.00022241695	1.0	0.0012718962	0.00051789313	1.0	0.0094537962	0.013612174
4.0958372	0.64872183	0.54319123	0.19076294	-3.127239	0.04199755	-2.0494984	0.11410308	0.88700674	3.3994736	1.1779169	0.62960922	2.5733196	0.78607563	-6.4445395	-8.9737877	1.8207766	1.0	0.0015738143	0.00025562988	1.0	0.0016225027	4.5649682e-05	1.0	0.0015515977	0.00035144455	1.0	0.014040776	0.019733835
4.0941668	0.65497766	0.54309694	0.20568126	-3.1378961	0.041570863	-2.0372136	0.11535077	0.88784901	3.3695483	1.1718905	0.62924644	2.6294917	0.75244089	-6.5051305	-8.9949026	1.5691412	1.0	0.0014732414	0.00029572756	1.0	0.0015518313	3.7173949e-05	1.0	0.0014373805	0.00041370645	1.0	0.010597972	0.025098611
4.1136889	0.64220974	0.53337017	0.20484352	-3.3895778	0.032622777	-1.940527	0.12558998	0.88713739	3.4583557	1.1266504	0.50413497	2.8602986	0.76931702	-6.5287211	-8.905873	-1.6174242	1.0	0.0016539076	0.00016362315	1.0	0.0011217879	9.4082057e-05	1.0	0.0018967156	0.00019535498	1.0	0.011033225	0.00057315699
4.0884101	0.64393911	0.54467593	0.19989299	-3.3755238	0.033069226	-1.9562837	0.1238698	0.88587948	3.365993	1.1541637	0.62378098	3.1115426	0.55767352	-6.7111256	-8.4383789	1.0115105	1.0	0.0012180577	0.00037630146	1.0	0.001209855	9.2531574e-05	1.0	0.0012218007	0.00050578661	1.0	0.011455604	1.4987533e-05
4.1203831	0.6538538	0.5428535	0.24126261	-3.2585178	0.037022016	-1.9458106	0.12501089	0.88471376	3.4154468	1.1513104	0.57840111	2.8744869	0.772375	-6.6199047	-8.1138329	0.4761182	1.0	0.0013010706	0.00043822032	1.0	0.0014253195	0.00015823381	1.0	0.0012443753	0.0005659791	1.0	0.0089003143	2.5684839e-05
4.1132236	0.65575598	0.53645261	0.21250562	-3.5844937	0.027001407	-1.8939386	0.13079604	0.88651338	3.3771385	1.1679706	0.50425814	3.0106146	0.79966339	-6.4204373	-9.1887014	0.0089724651	1.0	0.0016055263	0.00011874754	1.0	0.0016817357	7.5352939e-05	1.0	0.0015707518	0.00013854864	1.0	0.011266004	6.032718e-05
4.1032752	0.65410303	0.54581651	0.21319546	-3.1849673	0.039735365	-2.0280589	0.11628825	0.88566184	3.4663821	1.0906547	0.63297581	2.9523505	0.81228828	-6.4409134	-8.619556	0.034810159	1.0	0.0015071919	0.00037439793	1.0	0.0019279083	6.3076047e-05	1.0	0.0013152177	0.00051645515	1.0	0.010071794	0.0073545839
4.10607	0.64408153	0.52511943	0.24618077	-3.3224277	0.034809749	-1.8495115	0.13593027	0.88478456	3.3225232	1.1832268	0.52851647	2.7104109	0.80408501	-6.6989865	-8.0211386	-0.43178616	1.0	0.0012660518	0.00039311912	1.0	0.001147005	0.00023073063	1.0	0.0013203733	0.00046721753	1.0	0.014056638	0.0096455584
4.1022736	0.65052344	0.52746838	0.28529928	-2.9698169	0.048808222	-2.1059443	0.10852041	0.88712708	3.4871156	1.1067872	0.58690401	2.9186063	0.60299511	-6.1974171	-9.3521044	0.32370672	1.0	0.0018961122	0.0001174785	1.0	0.0026784406	5.0929898e-05	1.0	0.0015391331	0.00014784486	1.0	0.0077959659	0.0014917854
4.1004237	0.6539983	0.52868956	0.24083716	-3.4305553	0.031354062	-1.8855471	0.13175302	0.88703621	3.3888161	1.1134627	0.575642	3.2183255	0.68257134	-6.3362437	-9.1024168	0.54060612	1.0	0.0016579147	0.0003380876	1.0	0.0030383065	2.5807971e-05	1.0	0.0010280373	0.00048058184	1.0	0.012599883	0.022240152
4.1138424	0.64490999	0.52556933	0.24228174	-3.2890206	0.035949774	-1.9568006	0.12381371	0.88278342	3.3466148	1.2312065	0.54021429	2.7722273	0.76000221	-6.8223287	-8.2132194	-0.2656338	1.0	0.0013012702	0.00026948193	1.0	0.00076575822	0.00027508064	1.0	0.0015456261	0.00026692722	1.0	0.01190062	0.0027614817
4.1237454	0.66211553	0.53545373	0.27854809	-3.4833357	0.029790117	-1.9396082	0.12569091	0.88380299	3.287907	1.1975691	0.53955998	2.7060266	0.67676516	-6.7987682	-7.6992927	1.0947991	1.0	0.0012501795	0.00045246505	1.0	0.00087206835	0.00045422737	1.0	0.0014227129	0.00045166089	1.0	0.011454901	0.010292835
