alpha	alpha_i_sd	beta[1]	beta[2]	beta[3]	beta[4]	beta[5]	beta[6]	beta[7]	beta[8]	beta[9]	beta[10]	beta[11]	beta[12]	beta[13]	beta[14]	beta[15]	beta[16]	beta[17]	beta[18]	beta[19]	beta[20]	beta[21]	beta[22]	beta[23]	beta[24]	beta[25]	beta[26]	beta[27]	beta[28]	beta[29]	beta[30]	beta[31]	beta[32]	beta[33]	beta[34]	beta[35]	beta[36]	beta[37]	beta[38]	beta[39]	beta[40]	beta[41]	beta[42]	beta[43]	beta[44]	beta[45]	beta[46]	beta[47]	beta[48]	beta[49]	beta[50]	beta[51]	beta[52]	beta[53]	beta[54]	beta[55]	beta[56]	beta[57]	beta[58]	beta[59]	beta[60]	beta[61]	beta[62]	beta[63]	beta[64]	beta[65]	beta[66]	beta[67]	beta[68]	beta[69]	beta[70]	beta[71]	beta[72]	beta[73]	beta[74]	beta[75]	beta[76]	beta[77]	beta[78]	beta[79]	beta[80]	beta[81]	beta[82]	beta[83]	beta[84]	beta[85]	beta[86]	beta[87]	beta[88]	beta[89]	beta[90]
-1.34355	2.499828	0.95831637	2.4941314	3.0218967	3.3452033	5.2282234	1.8705052	1.0322419	1.5354676	1.3113117	2.301076	3.344482	3.0341996	-0.16751677	0.25447234	0.019446444	1.0164051	1.5655384	1.3441049	1.1831918	0.76804625	1.4884686	2.4444304	3.2722894	0.42675285	0.34311816	-0.016716225	-0.71554848	1.3004298	1.2748366	1.4449175	-1.111849	-1.1088701	-1.4679076	-0.097934708	0.42614571	-0.43566614	0.78665284	0.077905668	0.63991148	1.8123105	2.6501569	3.372279	-0.62518571	-1.154869	-0.60637741	-0.31470182	0.1775287	0.89078716	-2.8139916	-1.965104	-1.7181638	-0.85989403	-1.3206745	-1.2186918	-2.1776254	0.007575602	1.7285566	1.7121995	2.7478053	1.9034725	-1.384079	-2.109099	-1.1442868	0.076442141	-0.71772658	0.38767823	-2.4946483	-3.1361478	-2.4749932	-2.0845978	-2.0458973	-0.87609985	0.41495024	-0.73170046	-0.70737054	0.08821854	-0.30535628	2.2009532	-3.3572422	-2.1549547	-2.1706531	-3.5148848	-0.57540038	1.0098689	-4.1707384	-4.4095556	-3.5704336	-2.2337952	-2.74159	-1.7263632
-1.2737526	2.6263117	1.7427841	3.1597347	2.0684322	2.4311338	4.5373674	3.3488456	0.49430728	1.2545846	0.96050521	2.7135935	3.1543663	2.5516558	-0.46371107	0.53968029	0.0075010118	0.88510913	2.2407216	1.462932	0.90541651	0.62419874	0.98319493	0.57474534	2.2505651	2.9390723	0.033490538	-0.40303275	-0.16185091	1.4455199	1.1337329	0.92847673	-1.9227494	-1.306142	-1.0344749	0.0599797	0.50527199	0.15360995	0.51191436	-0.92305824	0.62594711	2.018857	3.9089694	0.86260168	-1.349457	-1.358286	-0.69782612	1.0745701	0.13079648	1.4052488	-2.0576329	-2.2737986	-1.9005931	-1.1428531	-1.2602723	-0.96353974	-0.43200741	-1.3801729	0.15509719	2.5512921	1.5041243	2.308935	-1.6166803	-2.8079377	-1.4665966	-0.18658733	-0.59744114	0.6642612	-2.5758584	-2.2037618	-2.8578096	-1.2243535	-2.133579	-1.3903683	-1.6639088	-0.19616717	0.33933596	0.51777341	2.3487171	0.62311596	-2.0752186	-2.5014986	-2.1118672	-0.82815196	-0.78168862	0.050170059	-4.1762097	-3.4767519	-2.8421072	-1.1834183	-3.1101007	-2.6527359
-1.3685029	2.7709402	2.0669741	2.7636152	4.0225215	3.0230146	5.5536803	2.8989503	0.76698318	1.3547684	1.2470699	2.4882863	3.2085672	2.6710472	-0.270614	0.83091945	0.13180526	1.1138354	1.6589267	1.17091	1.1225426	0.81070637	1.4298427	1.5186114	1.1699483	1.6597522	0.42699933	-0.13581348	-0.29582044	0.98507826	1.5758753	0.82628336	-1.19275	-1.2621462	-1.2202147	-0.43012884	0.67354252	-0.52128788	0.40411983	-0.12929503	0.64787835	2.6719092	3.045439	2.4235726	-0.60715953	-1.62874	-0.61160813	0.50240556	0.51771975	1.6346469	-3.0718263	-1.569801	-2.2968664	-0.77433222	-1.208846	-1.4291928	-1.0648785	-0.48258425	0.42218745	2.9113271	1.6911664	0.47966191	-1.7342045	-2.5142681	-1.0197285	0.17590422	-0.70463421	1.1371579	-2.4115967	-2.6451434	-2.6697913	-1.9300736	-2.3398908	-0.92583456	0.573372	-0.87684673	0.10835274	-0.24077171	0.45928004	0.58960998	-3.0203606	-2.6482329	-2.1647991	-2.3574394	-0.29477849	-0.31992066	-4.4192711	-4.6980492	-3.1143611	-1.8755598	-2.4409382	-1.9963678
-1.4076465	2.7548334	1.5449077	2.8397584	3.8502546	3.5955999	5.1861386	3.0274797	0.73945481	1.3025957	1.2198074	2.4511407	3.2238628	2.7519716	-0.11248422	0.71127453	0.1548677	1.1013185	1.7042337	0.79013974	0.79388766	0.58223779	1.5163097	1.2047727	1.8441963	1.2351513	0.46254965	-0.081775265	-0.42989639	1.1377824	1.3836902	0.75072306	-1.4995575	-1.1085343	-0.99689332	-0.3656725	0.74238718	-0.7034797	0.63023613	-0.26634717	0.73509216	2.7534282	3.2448375	2.1137559	-0.81176328	-1.5415793	-0.658431	0.65760818	0.34174642	1.9408376	-2.7859037	-1.6518977	-2.4181966	-0.95572979	-1.0237073	-1.2831504	-0.88322444	-0.58479956	0.20231843	2.8430317	1.9570578	1.4658627	-1.7322799	-2.5247426	-0.98784144	0.30404898	-0.90559018	1.174634	-2.3294317	-2.6784175	-2.8965767	-1.9543909	-2.3540146	-0.88845294	0.59245257	-0.78725467	-0.14471684	0.82001302	0.52443088	0.24415106	-3.2147012	-2.8770376	-2.0795725	-2.7556606	-0.3997841	-0.43931914	-4.8406956	-4.2046452	-3.1410733	-1.639557	-2.6583309	-1.796927
-1.3832881	2.712367	1.916849	2.9887849	3.129703	4.4234006	4.2793951	3.2811426	0.69855135	1.4311993	0.9108424	2.6599973	3.1451316	2.2331439	-0.47585545	1.0877389	-0.1775579	1.0282038	2.3460048	0.84579739	1.3698101	0.76490448	1.1827586	2.0934065	1.3135525	1.8762509	0.040200589	-0.45326832	-0.31160931	1.1009375	1.2837008	0.5669625	-1.6381584	-0.79963577	-1.3332928	0.061486135	0.66534629	-0.21597165	0.77722467	-0.80465412	0.10661406	1.6065208	3.5453263	1.7628465	-0.846711	-1.0658194	-0.78351084	1.0129428	0.63963041	1.3242774	-2.266599	-1.7545655	-2.0117134	-0.93088459	-1.2097184	-0.23563972	-0.98761894	-0.47657675	0.046380503	1.2118158	0.67270101	2.6474075	-1.9432523	-2.456878	-1.0837427	-0.10572828	-0.71697858	0.19417869	-2.6055703	-2.5719231	-2.5367062	-1.9303285	-2.0074187	-0.64889306	-1.8032541	-0.73285012	0.11546012	0.41384385	1.4990088	1.3584792	-2.8486156	-2.1966641	-2.8518407	-1.5816173	0.056283665	-0.37802886	-3.667394	-4.2416161	-2.8945987	-1.5401777	-2.9427821	-2.6499248
-1.4248371	2.7749546	2.2302328	3.1217337	3.8516414	4.1678784	4.9654939	2.4246612	0.97572754	1.2728564	1.5979643	2.507948	3.3402714	2.7595331	-0.28897686	0.69577257	-0.076521417	0.95303709	1.7520538	1.0810724	1.2592623	0.29910505	2.0491629	1.2059678	2.468881	1.2004842	0.50235798	0.078474667	0.0072067135	1.6822908	1.6276277	1.3588406	-1.6004509	-1.6284191	-1.0742061	-0.45099494	0.90835332	-0.29959178	1.2671694	-0.25852726	0.4042763	1.891452	2.9959236	2.0033651	-1.0949254	-1.4976642	-0.47593609	0.63462308	0.30469455	0.61417326	-2.5279321	-1.9118502	-2.3248548	-1.16632	-1.1243742	-1.8829784	-1.1727334	-0.58060049	-0.73959674	1.4009924	1.4750307	2.1908515	-1.5933377	-2.6720213	-1.0526555	-0.61121251	-0.77098511	0.77782997	-2.6377954	-2.7312814	-3.0163552	-1.4113365	-1.9712727	-0.75134871	0.65441026	-0.4295245	-0.41813019	0.69211026	-0.82712502	1.5423251	-2.6092247	-2.3221212	-2.2275816	-2.3689875	-0.79194975	-0.41245287	-4.2016779	-4.0715608	-3.070747	-2.0468058	-2.5685657	-1.4316094
-1.3832639	2.8156191	2.1662461	3.5061375	3.9198334	3.9563187	4.7783364	2.306557	0.71169094	1.2731011	1.638478	2.6625781	3.4114458	2.8517377	-0.39678671	0.56984946	-0.2489073	0.90096384	1.8059644	0.92063767	1.13571	0.348311	1.714902	1.3272608	2.6189558	1.7075508	0.41708922	0.060413194	-0.17344698	1.5555371	1.6688888	1.2451429	-1.6761961	-1.5706662	-1.0574703	-0.45899647	0.84185077	-0.17169198	1.249205	-0.0074934727	0.42113944	2.0210323	3.057477	1.9862092	-1.1609159	-1.4862179	-0.4386151	0.63681328	0.44126078	0.79846894	-2.4679186	-1.9341823	-2.4293039	-1.0588922	-1.2124548	-1.9238268	-1.6387212	-0.54548141	-0.69547848	1.0711054	1.5986489	1.6520095	-1.7016788	-2.6565981	-1.034452	-0.83232701	-0.76083412	0.66716472	-2.6183238	-2.738317	-2.9596023	-1.6440472	-1.9338634	-0.77716512	0.62894929	-0.21395267	-0.38376444	1.084266	-0.051339885	2.2822269	-2.4152165	-2.2973549	-2.2471514	-2.6575141	-0.83971526	-0.62097346	-4.3441967	-3.9784499	-3.0763725	-1.8863349	-2.5351024	-1.6591528
-1.4745761	2.7926703	1.8489817	3.2834907	3.0394674	2.0292465	5.0406405	3.3498165	1.0444759	1.2191519	1.3182876	2.4754122	3.3601633	2.4791097	-0.60083619	1.0208046	0.11995094	1.427434	2.332771	1.4027442	1.2538242	1.1139145	1.8100095	2.2486014	2.5784928	1.4184657	0.44356284	-0.23343773	-0.30440461	1.597875	1.306034	0.76494534	-1.8698427	-0.82857924	-1.5785058	0.33590753	0.47626215	0.10708667	1.0511726	-0.40783451	0.72173258	1.7731865	2.7559323	3.0810706	-0.92923938	-1.1525729	-0.48990935	0.70106933	0.1769264	0.55558173	-2.4364602	-2.4646149	-1.6101216	-0.93272089	-1.1777598	0.06977942	-0.45327195	-0.35629318	1.3565226	0.78587201	0.2081471	3.6466445	-1.1948643	-2.3335794	-1.0808072	0.58980805	-0.019382406	0.26024568	-2.8882995	-2.8832935	-2.7611083	-1.6132706	-2.3375935	-0.94814717	-1.0322774	-0.98867503	-1.7181187	-3.9146713	0.2921554	2.0133757	-3.7160486	-2.2231899	-2.7651393	-1.0082814	-0.55347577	-0.36434728	-3.4651791	-3.9765405	-3.0253015	-1.9492902	-2.892906	-2.8059599
-1.4096073	2.7714217	1.32763	2.9566669	2.8788922	3.688151	4.1651064	0.95026944	0.86768672	1.4635407	1.7788011	2.3507486	3.4901879	3.2338176	-0.064575683	0.29165784	0.14844679	0.99584972	1.827516	1.8188823	1.1175861	1.1339057	1.4102557	1.1910346	3.1495862	1.2663237	0.21066208	-0.18947	0.1224957	1.3317778	1.706622	1.6867879	-1.4966601	-1.4630095	-0.75693708	-0.18210064	0.91953985	0.34995875	1.1398053	0.56697553	1.2274026	0.25581923	2.7921268	2.3512451	-1.4253262	-1.3489406	-0.4603345	0.74455213	0.37505319	1.3123686	-3.0255847	-1.6967839	-1.9304829	-1.1317068	-1.1719674	-0.93111031	-1.7237302	-0.16692684	-0.17912309	1.0032863	2.5785746	2.2027264	-1.7991464	-2.1618053	-1.2973731	-0.016192023	-0.51604078	0.46297285	-2.559894	-2.6269405	-2.7269745	-1.854327	-1.9904445	-1.2515494	-1.147336	-0.29529964	-1.6875297	-1.0991925	0.78086564	1.5877263	-2.1578831	-2.1630875	-2.7178323	-1.3245279	-0.92102998	-0.32820829	-4.30201	-3.8220639	-3.1651417	-1.6775261	-2.7775602	-1.4802005
-1.3787603	2.8568812	2.2479434	3.4445597	2.6880792	3.4022893	5.0874073	3.028646	0.82364534	1.1687349	1.2059621	3.2178854	3.7059257	3.5302269	-0.074932403	0.98989651	0.063125321	0.97644457	2.1440373	1.2186428	1.4188344	0.6027159	0.68080536	2.2950079	2.6713392	1.9502339	0.033063853	-0.25116307	-0.56932294	1.4447988	1.5500547	0.96777049	-1.3963435	-1.2935441	-1.6412633	-0.59127358	0.72303226	-0.11585851	1.3332628	0.014163872	-0.92406719	2.501428	2.5898738	1.3623365	-0.84866591	-1.8525808	-0.56873737	0.27119912	0.30384764	1.1190084	-2.0724959	-2.2294909	-2.0668129	-0.64741763	-1.3773208	-0.39334818	-0.76584439	-0.78885443	-0.31019094	0.337703	1.6192621	1.5143265	-1.7833725	-2.8265751	-0.87504786	-0.55505745	-0.59708608	0.92457688	-2.323601	-3.0270987	-2.7039409	-1.6925343	-2.2414905	-1.0087434	1.0022278	-0.96794561	-0.4937601	-0.74228441	1.9985426	0.53530856	-3.2286365	-2.5008468	-2.6157614	-1.681328	-0.71990369	0.37028031	-3.3671265	-4.2111471	-3.0298543	-1.9714022	-2.8284471	-2.3059364
-1.3577355	2.7881996	1.9816626	2.7340024	3.0342384	4.5356677	5.3762698	2.9271038	0.48483705	1.1264809	0.73813699	2.7786824	3.2689897	3.1364815	-0.21137498	0.94175754	0.18659148	1.0166836	2.0786839	0.83389977	1.5147721	0.6612665	0.20900811	3.3048536	2.8294445	1.4904989	0.34807264	-0.35787679	-0.30493541	1.9871828	1.3542855	0.85509946	-1.8903014	-1.2340993	-1.5288204	-0.049958829	0.45027062	0.44046441	0.67108872	-0.2766048	-0.44386737	2.7757413	2.7413325	1.1362877	-0.74290005	-1.6590271	-0.36064553	1.289358	0.29683294	0.80774075	-2.170319	-2.2831545	-2.1816096	-1.0390748	-1.4996626	-0.72621695	-0.32177309	-0.72576027	0.3122497	1.3308821	0.69776383	0.62473598	-1.2960903	-2.9334272	-1.2989129	-0.20786577	-0.53887543	0.98935244	-2.2501904	-3.2008449	-2.4908706	-1.8535675	-2.183459	-0.77449672	-0.84278208	-1.3944369	-0.70496154	-0.015070131	1.9713923	0.98891679	-3.5853601	-2.6570662	-2.652248	-1.017852	-0.71133327	1.330252	-3.8340423	-3.8322833	-3.1525008	-1.9495058	-2.8194109	-2.3838793
-1.3586444	2.8383109	2.2399041	2.7562744	2.2438295	3.7025743	5.604502	4.2645975	0.84281261	1.0115961	1.3836604	2.6906602	3.3622782	2.6565949	-0.40753668	0.33483139	-0.1807772	0.76771617	2.0192178	1.9139868	1.9396327	0.70939153	0.51423948	2.679796	2.6937758	2.6975037	-0.0013455624	-0.33302843	-0.35868283	1.3834835	1.5557888	0.92323466	-1.2234832	-1.4685086	-1.2487299	-0.15852068	0.47838229	-0.054563987	0.89817896	-0.32405375	0.002185558	2.4451002	2.6914033	2.862643	-1.1797625	-1.4840469	-0.79248656	0.83338962	0.30849283	1.5543366	-2.9798695	-2.4879325	-2.1686383	-0.89210823	-1.3428137	-0.79490771	-1.268272	-0.58860127	0.11212392	1.2903976	0.86252177	3.4221585	-2.1535632	-2.5381807	-1.09321	0.085227306	-0.17915137	0.36129133	-2.626788	-3.5497848	-2.8120878	-1.8578062	-1.9868073	-1.2139015	0.49456109	-0.83197589	-1.61972	0.28306812	0.16386114	1.3696908	-2.3120586	-2.7809805	-3.0675089	-2.6608163	-0.65026612	-0.5798429	-3.8837053	-4.4907836	-2.4623278	-1.7219892	-2.8541791	-1.7447915
-1.3802735	2.7701195	1.3710705	2.9067876	3.5998273	3.5146426	5.2134105	3.3814399	1.129472	1.038049	1.6103232	2.8480457	3.141114	2.8745158	-0.44579912	0.67531753	0.22829412	0.89787692	2.1845993	1.1849034	1.3433378	0.97475132	1.408568	0.9466952	4.6336289	1.1442792	0.26466346	-0.73797889	-0.12057907	1.7391761	1.1857404	1.5784496	-1.6726119	-0.94146844	-1.5455841	0.0080993568	0.74372234	0.097020103	1.5812968	-0.26967517	-0.00085260175	1.4011895	3.323613	2.3033478	-1.2536121	-1.4887794	-0.10666029	0.72121186	0.38077515	0.41719023	-2.2577777	-2.2671059	-1.8596335	-1.0665828	-1.410279	-0.7602423	-0.64292204	-0.60111459	-0.015973346	1.0600923	2.0244476	1.6639956	-1.2345742	-2.5018925	-1.2627911	-0.15694507	-0.47062314	1.2364087	-2.6184428	-3.0048478	-3.1769396	-1.8316918	-2.3231983	-1.5201509	-0.65056221	-0.031041755	-0.70258975	-0.9422085	0.72707194	1.3833386	-3.1410796	-1.8392459	-2.6376434	-2.0088385	-0.70836938	0.17309438	-4.3417059	-4.4576883	-3.77406	-2.5861938	-2.8858203	-1.9905178
-1.3720311	2.64744	1.6930459	3.3458907	2.2570631	2.7477815	4.4277794	2.9370307	1.0458153	1.3148679	0.9652704	2.2613177	3.1414401	2.4499903	-0.19447283	0.62590817	-0.21593696	0.50744738	1.8807234	1.5553239	1.431488	1.3043811	0.91495996	2.8507398	3.0223702	2.6969678	0.33502818	-0.26343847	-0.34349554	1.3403867	1.2805692	0.77902182	-1.1102665	-1.1487557	-1.4266049	0.40182416	0.52782172	-0.3389273	1.2877838	0.40132654	0.061201859	1.3184805	3.1431505	0.88889771	-0.67684315	-1.2595732	-0.82416941	0.78358199	0.026320848	1.2363722	-2.1821799	-1.7891476	-2.7875251	-1.3598179	-1.0652593	-0.8270927	-0.79003875	0.37880258	0.0169618	1.1461862	0.37255213	1.3464128	-1.6213893	-2.0055121	-0.72795507	-0.056269468	-0.51723746	0.44609069	-1.9067079	-2.9885794	-2.8519588	-1.7529704	-1.5347081	-1.4526774	-0.11634125	-1.0373243	-0.36783506	-0.76665504	0.81738684	1.6829266	-2.9023047	-2.3500999	-3.0559655	-0.91844024	-0.68488676	-0.51347123	-2.9799455	-3.6339432	-2.6372581	-2.4903806	-2.4911871	-2.431141
-1.3946444	2.6864857	2.2535466	2.6769329	2.2816733	2.6404063	4.3640598	2.9034006	0.80529016	1.6983017	1.0677681	2.3595649	3.5553071	2.6675705	0.03252859	0.64722245	-0.50044431	0.61110052	2.1240608	1.3770184	0.57315783	1.2434694	0.47072722	2.7081514	3.1977118	2.6595837	0.33807433	-0.098501752	-0.19140162	1.4111532	1.3459302	0.83473163	-0.89322955	-1.2713145	-1.3016113	-0.0039068926	0.69305628	-0.28097225	0.80636462	0.14820765	0.39261176	1.6093062	2.6337315	0.59228726	-0.76223539	-1.4404831	-0.77910575	0.61961033	0.012140582	1.3884281	-2.1665585	-1.9077003	-2.5093648	-1.2880425	-0.97429978	-0.82604342	-0.77644969	0.36319794	0.60287624	1.1881502	1.1467341	1.9384229	-1.618712	-2.5119627	-0.99713935	0.19053572	-0.23283464	0.50453078	-2.0476912	-2.9753991	-3.2791801	-1.6451036	-1.3786037	-1.7417844	-0.002333428	-1.1031406	-0.50162701	-0.31714043	0.19916409	2.0894174	-2.7701208	-2.2045626	-2.9807573	-0.95021603	-0.76655259	-0.83305501	-3.4504803	-3.7094007	-3.2164187	-1.9445114	-2.3641132	-2.4527107
-1.3914864	2.6432751	1.4287854	3.0421499	3.4465499	3.7709899	5.3382846	2.3221201	0.89623654	1.4177666	0.96308138	2.7447568	3.3208571	2.694682	-0.38388527	1.0177901	-0.24069177	0.89806985	2.2419317	0.61067019	2.0090757	0.8735913	1.7918907	0.70717152	1.9726784	1.7323985	0.55019098	-0.37499458	0.0081591919	1.5521788	1.6623274	1.3242449	-2.1412723	-1.1014495	-1.7793501	-0.59376959	0.90715119	-0.24286923	0.71638362	0.22455456	0.34807308	1.9318786	2.3135403	3.2742479	-1.1440255	-1.2235284	-0.44478003	1.0445171	0.47023296	0.72556539	-2.3907246	-2.2271652	-2.1588327	-1.231391	-0.92284491	-1.3772876	-0.51594173	-0.84239263	-0.20305678	2.2886019	1.5379299	2.7203011	-1.4622053	-2.0270299	-0.87317335	0.49397257	-0.62271857	0.87999534	-2.7636323	-2.7101835	-2.8379786	-1.9498542	-2.1733351	-0.8159164	-0.97042268	-1.3782578	-1.0735345	-1.9413741	1.2789297	0.8283616	-2.9381666	-2.1936415	-2.3667266	-1.2895548	-0.87505981	0.61085245	-3.9081498	-4.2378539	-2.9892829	-1.9576655	-2.3779048	-2.6598429
-1.2988983	2.5945259	2.0458653	3.0084713	2.8677439	4.0876959	5.2837204	1.7300308	0.76027532	1.1148836	1.4623619	2.5065893	3.4062571	3.2908768	-0.67431195	0.39468053	-0.28509492	0.65812758	1.8925822	1.5207156	1.1105648	0.97490846	0.60791389	1.9760348	2.8086583	3.0974345	-0.13918514	-0.19087574	-0.031486459	1.8107651	1.2712313	1.0743987	-1.2731599	-1.2972171	-1.5947567	-0.10626817	0.91155211	-0.46975912	1.0733234	-0.139482	-0.20778978	1.6191891	2.8720276	1.0438158	-0.92906394	-0.97680689	-0.72376344	0.65024672	0.059766383	0.94294656	-2.6735872	-1.7665309	-2.1060036	-1.2181698	-1.0396567	-1.4103897	-0.95196953	-0.29304668	0.30329457	0.8515275	0.8862974	1.5005741	-1.3962529	-2.427727	-1.1863104	-0.016933126	-0.20576582	1.1937527	-2.3605842	-2.9579302	-3.134416	-1.7003111	-1.7443736	-2.2261333	0.85622998	-0.2461757	-0.69260578	-0.35760063	0.58648227	1.8946609	-3.0741403	-1.8631404	-2.6650641	-1.651603	-0.49142586	0.1382274	-4.1126698	-3.7074471	-3.0534656	-1.4640937	-2.7735629	-2.1385941
-1.3936211	2.7687287	1.924299	3.1697574	3.6660494	3.3830241	5.898188	3.5865139	0.57084867	1.4293497	1.7335924	3.1562717	3.5775835	3.3840291	-0.28175171	0.48285591	0.013085914	1.1896827	2.2171692	0.88171848	1.4803992	1.1103604	1.3399916	2.1816046	3.1877479	-0.29772982	0.3951478	-0.24581579	-0.30354934	1.5618359	1.5349259	1.219978	-1.9636895	-0.92880258	-1.4459855	-0.012279187	0.68991594	0.44398775	1.0627096	0.24875486	1.2086025	1.4401411	1.7247053	1.8637198	-0.93424799	-1.4142949	-0.29464686	1.3835993	0.39711389	0.58848335	-2.708636	-2.2726725	-2.1466015	-0.96093674	-1.3740979	-0.6785113	-1.0202013	-0.80779932	0.21330915	0.79135583	3.3137214	1.4183032	-1.5901959	-2.4292457	-1.2286146	0.30793752	-0.79512309	-0.47911003	-2.7191739	-3.0591255	-3.1698164	-1.6820575	-2.2861569	-0.77347197	-0.2302222	-1.5124566	-0.92217519	-2.1814523	0.97534666	1.8374219	-2.2669212	-1.8908446	-2.787224	-1.5954716	-1.3766232	-0.44464165	-3.9657158	-4.3291263	-3.0645873	-2.1821269	-2.7704064	-2.3608032
-1.356459	2.7799524	1.3421081	3.0417735	3.5038642	4.052476	4.9934823	2.7579586	1.1976501	1.2799491	1.3534786	2.6799067	3.2012519	2.9160325	-0.35381885	0.93642871	0.32625382	1.3942591	2.0063908	1.5776035	1.1874929	1.3171772	1.7619818	2.5597847	1.936006	1.2914563	0.63298585	-0.32695574	-0.59206407	1.5116564	1.3549366	0.95475244	-1.851478	-1.122134	-1.6470947	-0.20693562	0.32758961	-0.12153155	1.7287133	-0.44248433	0.41796296	1.8868127	3.1112132	1.6490059	-1.5668914	-1.6138337	-0.48305862	1.0669188	-0.10467033	0.59037724	-2.5615516	-2.1451975	-1.9061938	-0.79799929	-1.0111328	-0.59164655	-0.341918	-0.29136166	-0.53144329	2.1750051	1.8128388	1.9167964	-1.886081	-2.2329131	-0.83691177	-0.08450027	-1.3482811	1.2056966	-2.6401127	-2.6228203	-2.9365643	-1.7914975	-2.100004	-0.89326929	-0.60895985	-0.60476887	-1.220008	0.36829502	1.0577543	0.56789532	-3.1813911	-2.5651817	-3.0124075	-1.4444563	-1.8573981	1.2635291	-4.2052772	-4.5590352	-3.3070526	-1.9705358	-3.0583322	-2.6363469
-1.3760181	2.7737971	1.613947	3.2383732	3.3290558	2.1882284	4.8602652	2.9537112	0.74908661	1.2566813	1.3962383	2.8527937	3.1812066	3.1795007	-0.20585896	0.6170338	-0.055302019	0.79851193	2.0355113	1.1617025	0.99426618	0.65532397	0.5397787	1.3512827	3.7827076	1.4802637	0.13381296	-0.36645939	0.10554642	1.9116733	1.4466301	1.1882285	-1.6505488	-1.1982414	-1.2194335	-0.010802623	0.627067	0.084947135	0.1155561	0.23824937	0.44738586	2.019958	2.9107853	1.0591362	-0.66540541	-1.3471758	-0.16506292	0.62928837	0.37833686	1.5235282	-2.5782711	-1.7571865	-1.9978379	-1.0822429	-1.323114	-1.0484938	-1.1863455	-0.87032232	-0.31918024	1.1416651	2.2548027	3.6292216	-1.0631277	-2.4298463	-1.6499416	-0.228443	0.0011700439	0.46095235	-2.1770233	-2.896043	-2.7707052	-1.458634	-2.2244162	-1.7520566	0.11570267	-0.80371375	0.020716421	-1.8877609	-0.27986518	2.4178393	-2.6972219	-1.9359009	-2.5568955	-2.6336083	-0.4953433	0.050760267	-4.393753	-3.9926992	-3.0406244	-1.8758386	-2.5874087	-2.2502746
-1.3525749	2.7923142	1.2149273	3.1508376	2.5225423	4.3715216	4.7927803	1.4007758	0.92724144	1.6106665	1.0498701	2.7470769	3.254942	4.0926216	-0.35059769	0.81344131	0.19007352	1.5155406	2.2777399	1.3679717	0.80725093	0.61165586	1.3213512	2.2729534	1.9961133	2.3798014	0.39262146	-0.076144567	-0.64995327	1.5925069	1.4463984	2.0178651	-1.6415183	-1.1496701	-1.3819653	-0.18895602	0.79328664	-0.34010574	1.5797149	-0.3200976	-0.56421429	2.0314675	1.750036	2.3591351	-1.4567045	-1.305613	-0.51503677	0.95511359	0.16556241	1.3609851	-2.3320893	-2.5786522	-1.8580154	-0.986514	-1.1267101	-0.64255823	-0.4529612	-0.31184602	-0.005873883	0.66099718	1.4392265	2.4243416	-1.8494066	-2.2454953	-1.0478343	0.25776342	-0.95948896	1.9035125	-2.7222492	-2.8546762	-2.6248501	-2.1258432	-2.17681	-0.72355013	-0.51361302	-0.85429273	-1.727809	0.14533337	0.95038421	1.8056986	-3.0990814	-2.9524146	-3.0711953	-2.1484285	-0.99500487	0.51754452	-3.7313559	-4.3493014	-3.0201418	-1.8287955	-3.2503555	-2.1314003
-1.4151797	2.8551879	1.8501048	2.7104521	2.1723402	3.5435451	5.0504561	2.9530317	0.99382092	1.3116579	1.3367004	2.8930493	3.473409	3.6881749	-0.10617799	0.63432008	0.28102443	1.368623	2.1731408	1.7802417	0.93726015	0.44395444	0.45641783	1.4419501	2.3198493	2.9690096	0.31742999	-0.33341984	0.13351105	1.9874204	1.3619668	1.1577411	-1.5982422	-1.4491169	-1.2365381	-0.36989142	0.67530483	0.019114021	1.3618313	-0.25208325	-0.37408134	2.2704509	0.64366814	1.5831931	-1.2475411	-1.1251902	-0.87313683	0.84795332	-0.17373102	1.5874765	-2.6549242	-2.1420739	-1.6720974	-0.5867051	-1.3320841	-0.98096043	-0.89429895	0.070999928	0.34015573	0.58796206	2.696124	1.1918843	-1.3817484	-2.7252283	-1.2833652	0.16570265	-1.1171892	1.2470151	-2.8364457	-2.7617259	-2.3607108	-1.5288432	-2.0392316	-1.5125949	0.52733497	-0.75475195	-2.2896593	-1.3845254	1.5146757	2.413859	-1.8886941	-2.3824516	-2.7085789	-1.8938682	-0.84317374	-0.17040727	-4.1571719	-3.7495612	-2.7878439	-2.1179951	-3.4848019	-1.9224466
