alpha	alpha_i_sd	beta[1]	beta[2]	beta[3]	beta[4]	beta[5]	beta[6]	beta[7]	beta[8]	beta[9]	beta[10]	beta[11]	beta[12]	beta[13]	beta[14]	beta[15]	beta[16]	beta[17]	beta[18]	beta[19]	beta[20]	beta[21]	beta[22]	beta[23]	beta[24]	beta[25]	beta[26]	beta[27]	beta[28]	beta[29]	beta[30]	beta[31]	beta[32]	beta[33]	beta[34]	beta[35]	beta[36]	beta[37]	beta[38]	beta[39]	beta[40]	beta[41]	beta[42]	beta[43]	beta[44]	beta[45]	beta[46]	beta[47]	beta[48]	beta[49]	beta[50]	beta[51]	beta[52]	beta[53]	beta[54]	beta[55]	beta[56]	beta[57]	beta[58]	beta[59]	beta[60]	beta[61]	beta[62]	beta[63]	beta[64]	beta[65]	beta[66]	beta[67]	beta[68]	beta[69]	beta[70]	beta[71]	beta[72]	beta[73]	beta[74]	beta[75]	beta[76]	beta[77]	beta[78]	beta[79]	beta[80]	beta[81]	beta[82]	beta[83]	beta[84]	beta[85]	beta[86]	beta[87]	beta[88]	beta[89]	beta[90]
-3.6123593	2.2658568	-0.90902139	-0.38317862	0.41399415	-1.2828157	-2.2289523	-1.7013599	1.1143658	0.3307279	0.91266063	-0.11327207	-0.32597803	-1.4308949	0.67400033	-0.098055052	1.2699707	0.83745336	-0.39673391	0.79679553	0.21920373	1.1793693	1.8883536	-1.3178958	-2.2831498	-0.28180746	0.29697479	0.7620043	0.15413665	-0.99612651	-0.57999219	0.012647464	1.2623308	1.2973975	1.2654355	-0.43943221	-0.64289621	0.99634118	0.42350271	-0.59521939	-0.25967558	-1.6829594	-1.7721547	-0.95226606	-0.21168811	0.026604211	0.76086409	-1.3218082	0.12360576	-1.2248929	1.396466	1.4875722	1.236516	-0.53620192	-1.3104053	0.067671483	0.078682539	0.39533821	0.80651086	-1.0199316	1.4903725	-2.3961477	1.0440008	1.3928514	-0.14085645	-0.42072294	0.36973237	-2.0096585	1.6704947	0.62465642	2.4009778	-1.1411705	0.33557664	0.27392764	-2.7260771	2.6403381	1.1889331	-2.2220307	-0.78317069	-0.73667896	0.12407925	1.8188264	1.0857353	-0.62465628	-0.95656483	-3.7221308	0.17489769	1.399593	0.128277	1.0720731	1.2640803	1.19171
-3.5962975	2.5340751	-1.0094122	-0.79995928	0.067023182	0.11841456	-2.1905302	-0.77874674	0.95808054	-0.49183471	-0.32874726	0.018245007	-1.4293315	-1.8568541	-0.43841634	0.40968522	0.14056381	-0.6382835	-0.93187222	0.20003745	-0.46490917	0.95279059	0.27734715	-0.52179325	0.33572959	-0.78565758	1.0279513	-0.19682587	0.091685218	0.031254988	-1.122891	-1.5368937	1.0325891	1.068153	1.095215	-0.84878729	-0.79922177	0.71124656	-1.5161853	-1.2150848	-0.33677826	-1.3142586	-0.023691181	-0.40765574	-0.85222633	0.89056934	-0.12950511	-0.14556706	0.25801619	-0.7169897	0.85382653	1.7623633	1.7454814	-1.4069034	-1.1044457	0.25080899	0.36811095	2.1984974	0.71104965	-0.13789421	1.9059388	1.2597554	0.28002351	0.074473793	0.72679561	-1.7059224	-0.91927183	1.0387812	0.035414862	1.5695609	-0.27788633	-0.3216607	0.98085363	-1.3908747	-0.36572385	1.9915916	1.961493	0.2911928	0.10033829	1.1091094	0.86641296	1.3698149	2.1589778	-2.1123121	-0.9637748	-1.3347732	-1.3451879	-0.32805228	1.013819	0.058575128	1.681054	-0.50511938
-3.4874744	2.3689379	-1.0867981	-0.78439661	0.039947554	0.15428544	-0.8903312	-3.1038816	0.72711728	0.021474236	-0.040227421	-0.96689631	-1.042273	-1.4378401	-0.26877421	1.1558557	0.88673876	0.74852949	-0.44535918	-0.26369849	-1.2048701	1.0086281	0.90694305	1.1095625	-1.3893232	1.365366	-0.098449497	0.88710888	-0.050268067	-0.21132213	-0.81198359	-0.14704175	1.0718901	0.6062724	1.8487363	-0.63140458	-0.89707156	0.74611532	0.77459152	-2.2404652	-0.95702538	1.0033009	-0.37719681	-2.7493623	0.59909461	0.84439205	1.2943522	-0.69925208	0.032516357	-0.68716946	0.80387837	0.2342099	1.9854263	-1.930533	-1.3552312	-0.45309231	0.09611606	-1.2619028	1.3083528	0.89487286	2.7677264	-1.3742154	0.10109753	0.98097382	0.31635367	0.13392934	-0.34672186	-1.1435528	0.83371978	0.62320789	1.7134407	-0.53404155	0.28820253	-0.81505866	-2.9021221	2.3152916	1.3046401	-0.89233315	0.80483315	0.27661228	-0.6650069	1.6008256	0.3639632	-0.64670721	-0.39623778	-1.4518363	-0.46567488	-0.5506856	1.9496305	-0.40821073	1.212675	0.3330482
-3.5795052	2.4468055	-1.082756	-0.8860073	0.21987334	0.66987326	-1.8491439	-2.8260433	0.94878528	0.6694916	0.59241827	-0.69133544	-1.0183086	-1.6554287	0.98949665	-0.28123655	0.52501524	0.83131158	-0.12483818	0.9242387	-0.65730988	0.58789259	1.0112175	-2.1920271	0.14428897	0.0063706203	-0.24751755	0.31760273	-0.22962462	-0.42779801	-0.90394684	-1.0734224	1.0989303	0.95525436	1.6479362	-0.90687026	-0.74455958	1.1277332	0.6352931	-1.450335	0.75045304	0.27095614	-0.69855784	0.20462616	-0.40816286	-0.19809258	0.10405299	-1.9642837	0.14292095	0.10703496	0.40383019	1.0037597	1.6921674	-2.2396792	-2.0421975	-0.92643859	1.0037295	-2.1688455	1.7043724	1.448169	2.8851372	0.92173771	0.94738785	0.72768826	0.81725203	-1.0098175	-0.021331625	-1.1929778	1.0507975	0.36585669	2.2678986	-0.67946505	0.51927208	-0.36062433	-2.4621375	1.2696899	1.3080157	-0.31671401	2.7440353	0.1089737	0.22370299	1.1014754	0.47268639	-1.5353314	-0.92916278	-1.2711215	-0.90194892	-0.58424415	-0.26001998	1.1765389	0.49270775	-0.72028618
-3.5539671	2.4306634	-1.360769	-0.64895446	0.74200462	-2.0681561	-0.73042636	-2.9194974	0.99624709	0.086566877	1.1985641	0.044035638	-1.3885971	-1.2678391	0.55261583	-0.56677333	0.87338978	0.48266275	-1.015321	-0.088202382	-1.4359871	0.14653563	1.7461561	0.41924961	1.046769	0.69196243	-0.36633942	0.16263923	0.76134132	-0.42294069	-1.2748314	-2.6529135	0.80399885	0.83877153	1.4266477	-1.0065856	-0.79904566	-0.41039384	0.4995256	-1.1074846	-0.1347095	-1.9608805	-0.4961579	0.95470444	-0.78713825	0.32267567	0.64286949	-1.7015946	0.31338932	-0.24096788	1.1441159	0.15846737	2.4726604	-1.6889149	-0.32287527	-1.2401327	-1.1181028	-1.8543754	0.79594628	1.8045735	1.1400059	1.4483795	0.45236545	1.9982136	0.64642047	-0.26102703	-0.20955052	-0.25168745	1.8881415	-0.61062051	1.7408046	-0.70742448	1.3595945	-1.2434044	-1.8897809	2.1366945	1.6313617	-0.078869848	2.8813487	1.0412666	1.0063078	1.7327767	-0.40668633	-2.8466688	-0.75061399	-2.1099901	-0.98252524	-0.86111917	1.0785205	0.92302832	0.92619316	0.12636661
-3.6748473	2.4822253	-1.5196267	-0.96645036	0.57673646	-0.3620727	-3.2222887	-1.523323	1.1704906	0.11338335	-0.47642675	-0.3910128	-0.93033574	-1.4731936	0.0046028749	0.078585245	1.3857109	0.40955926	-0.50206305	0.9258508	-0.31732885	0.43485051	0.43217396	-0.44210919	-1.2010684	0.36389433	0.87694871	-0.4739177	-0.075303942	-1.3009542	-0.32401681	-2.9962467	1.4644412	0.67216158	1.1321048	0.42783657	-1.3873343	1.1524909	0.014614595	-1.4844969	1.3710788	1.5670874	-2.1077595	-1.0470737	-0.54648639	0.29602541	0.58798416	-0.92126162	-0.70699681	0.21891377	1.1353089	1.0988903	1.6861033	-1.059137	-1.8073768	0.33407259	-0.27071203	1.026945	0.81142074	-0.01617937	2.7613966	-1.9682221	0.88190573	-0.9927005	0.67272058	-1.2969116	-0.46205672	-0.68777199	1.1267522	1.8443336	0.55399008	-0.151873	0.14484632	-2.8560845	0.15531558	2.2627904	1.9517833	0.32073743	0.23136465	0.59887474	-0.78606123	1.1152553	1.2852857	0.99520745	-0.95486344	-1.6894904	2.6778564	-2.4893313	0.70990613	1.0664103	0.83171084	0.22921011
-3.6568143	2.5781795	0.14913001	-0.16994285	0.34303712	-1.0219524	-1.703129	-0.6564993	0.31522046	0.020500126	0.72958671	0.13883578	-1.9533741	-1.8681601	0.55504032	0.28214193	0.41137926	0.080216816	-0.85572127	0.31903829	-1.08308	1.2122367	1.9396566	-0.043015962	0.34926877	0.28793326	-0.22743409	0.4274593	0.51896897	0.086130028	-0.80673437	0.19021493	-0.14235352	0.70174643	2.0290606	-2.5825508	-0.82568796	1.0545962	0.50412854	-0.98451176	0.11568652	-4.0651472	0.92905454	-0.35703291	-0.57266387	0.43089788	0.22973458	-1.3794837	0.62692312	-1.4495621	1.4803786	1.1663925	1.7027824	-3.1157733	-1.1354642	-1.7976012	1.6861437	1.0644362	2.3455004	0.52893494	1.6828605	0.12831907	0.64590704	1.6025397	0.27404457	-0.28412919	-1.2994232	-0.69020225	1.2405871	0.033126545	1.9976826	-0.17733988	0.66595771	0.65222152	-2.6639783	2.0661931	1.3848071	-3.05347	0.16234554	0.46999453	-0.16715942	1.8910702	1.203131	-2.108377	-1.1830271	-2.2431504	-0.3853112	0.96760034	0.5772557	-0.5149415	1.0306022	-0.061253244
-3.5533431	2.3709071	-1.4494548	0.027783263	1.0267346	0.051504937	-2.6590738	-3.1555261	0.77524286	-0.036152053	0.50785843	-1.1433382	-0.87663179	-0.25431599	-0.403275	0.66347217	0.86095864	0.56148263	-0.60228448	-0.35805392	-0.029990019	1.0619578	0.5473348	-0.55532375	-1.6530709	-1.134242	-0.28401991	0.025337238	0.77491817	-0.95571463	-0.79625082	-0.56806691	1.3985691	1.7632692	1.2104558	-0.031628045	-0.81177898	-0.23118994	-0.69268999	-0.21899	0.64591292	-1.8541719	-2.3594129	-0.14823075	-0.99316555	0.44374044	0.77749189	-0.65447207	-0.47642276	-1.0334319	1.683937	0.93111635	2.2425499	-1.5203716	0.045327408	1.0958662	-0.58041589	-0.28579899	2.1903383	0.65388849	2.2509078	0.40741422	0.077386659	-0.16904481	2.4634193	-0.60220579	-0.39010786	-0.48091954	1.5919718	1.245658	0.98504636	-1.0023111	1.6429948	-1.3351504	-3.1607097	0.94898298	2.570009	2.0850081	1.8696477	-3.4776918	0.0077204648	1.1047838	1.1345168	-0.51377202	-0.98270128	-2.2046119	-0.86263467	-0.60450235	1.4315036	1.2122849	1.3089182	-1.7119036
-3.5366105	2.2016278	-0.49024405	-1.0789213	-0.16928138	-0.99651016	-1.3343343	-1.4241629	1.4025305	-0.062603549	-0.19554966	-0.27865908	-1.5369493	-0.73589123	0.56769454	0.74999824	1.4918604	0.24020484	-0.20603023	1.5276712	-0.36972769	1.3677462	1.3330632	-0.91936737	-0.17082698	-0.70801134	1.5416711	-0.13737681	-0.2435282	0.1444706	-0.6402983	-0.19020873	0.74230321	0.65331775	1.599443	-0.87916008	-0.7153614	0.90215726	-0.58366656	-2.4304813	0.039583331	-0.18867462	-2.1699991	0.2752351	-0.3475339	-0.24136494	1.4063327	0.038395088	0.22538778	-0.34736203	1.4483453	0.65866264	1.4296503	-0.028290652	-0.70678289	-2.3517408	-1.1794047	0.8234031	1.802894	0.81932683	0.60136678	0.15098079	1.0784025	0.50325311	0.65134355	-0.71870962	-1.0820211	0.014027588	0.29112369	-0.23160983	1.270231	1.0429214	0.074413554	-1.405909	-0.18855167	1.5229577	2.3157655	-3.307386	-1.4363262	0.38802577	0.099075244	1.2212102	2.2334507	-1.6916652	-0.60731352	-3.1613422	0.36538352	-0.16089279	1.013748	0.31900639	0.10697593	-0.44497839
-3.5070212	2.3473433	-0.91358897	-0.89972784	-0.29531277	-0.59887282	-1.2077356	-2.7165082	0.92665245	0.031350058	0.31295348	-1.2037843	-1.310415	-1.6609024	-0.52495849	-0.023838525	1.39195	0.22045687	-0.70781238	0.28118546	-0.40831971	1.4539291	2.2418845	-1.6275328	-0.56113923	-0.028066974	1.0629291	0.70816273	0.43752209	-0.32753397	-0.45857763	-0.79196133	0.75505892	0.37732417	1.8590787	-0.96900887	-0.14438836	0.57348771	-0.37390179	-1.6897213	0.46268992	-2.0386249	-0.59806211	0.34648036	-0.33209096	0.36496028	0.12732984	-0.44079414	-0.12191933	-0.89110909	1.3676389	0.23685533	1.5236449	-0.52601712	-0.65129977	-2.0073278	-3.4704353	0.67350668	1.0706447	1.0714393	3.7604083	-0.28856738	1.5795349	0.19807756	1.4882104	-0.09825493	0.033566656	-0.64053074	0.94582765	-0.27709903	0.61978478	0.044713092	1.4736636	-0.15321175	0.91583473	0.69320114	4.2404746	-2.6638811	-1.2941024	1.5630624	-1.0953821	0.9926491	0.98060708	-0.00050966419	-0.55726933	-4.5681565	0.99156024	0.70293626	1.5000591	2.0955192	-0.07051769	-2.4700337
-3.3430163	2.1873406	-1.1382711	0.32561217	0.86487718	-1.8540272	-2.4791029	-2.3223503	0.21221514	0.32445984	-0.17154624	-0.26445192	-1.2075968	-1.381779	0.61780292	0.50413144	0.36150749	0.2738344	-0.71182854	0.42311387	-0.30476273	1.2217734	-0.59581756	0.12855094	-1.4314986	0.69777216	-0.055291431	-0.59956814	0.56817872	0.26370147	-0.83394605	-1.2343377	0.52245401	0.97476762	1.5815128	0.55858263	-1.7195651	1.1468276	-0.099645804	-0.11892622	-0.17330543	0.97404522	-2.0784279	0.175039	-0.31143034	-0.25847871	1.2871741	0.40115226	0.24863095	-0.34366746	0.12199977	1.6623176	1.989179	-1.6899129	-1.5606581	1.0579462	-1.0897687	0.077153697	2.1076925	0.62450507	1.1472738	1.1165579	-1.0043392	-0.045965882	0.35464317	-1.2018121	-0.65201831	0.3929296	0.42302043	1.3586257	1.9161107	0.10873068	-0.26534189	-1.5333316	-4.0769221	2.0585064	0.58260721	3.0800069	-0.54079229	-2.8982981	0.37420074	2.5359497	2.2467107	-1.6935581	-1.4263991	-1.3078874	-0.31100412	-0.91964553	0.70250983	-0.035034887	1.317541	1.9278782
-3.3617945	2.1454926	-0.10242064	-0.31285527	0.95460839	1.9800337	-1.4788927	-0.57148304	0.64716293	-0.10504264	-0.65959978	-0.23314423	-1.1869183	-0.11257687	-0.46123852	0.76701816	1.3410633	-0.40255265	-0.73902263	-0.78402587	-0.10566194	0.88329405	1.4821702	-1.2084241	0.075881305	-1.0960478	0.32621622	-0.087812278	-0.53704407	0.40484062	-1.1026671	-0.019011922	0.67003226	-0.43445791	0.56718709	-1.5174636	-0.84113075	-0.2020925	-0.060189037	-1.1341498	-0.80419813	-3.2439234	0.25314363	-0.27908091	-1.4689808	0.6757006	-0.38507014	-1.2822958	0.028755024	-1.2308298	2.0762745	0.31117539	0.92019777	-0.3558403	-0.91164214	-1.683666	0.63350134	1.0264445	1.3007627	0.54323256	3.2172216	0.07197357	1.3563482	0.21490216	0.83943133	-1.011155	-0.81937116	-1.0984473	0.84348205	-0.04841051	0.41284191	0.045562759	1.3439447	0.030789374	0.70802868	1.3644121	1.4421106	-4.0230364	-0.24662463	2.3770282	0.74572825	0.94059866	1.039722	-0.55744277	-0.65511387	-1.7546181	0.1093423	0.69942414	0.38057969	1.7211884	1.6611906	-2.0788745
-3.5114197	2.4050385	-1.3629063	-0.81906813	0.12653122	-0.34256436	-0.83482155	0.74805724	0.78546085	0.040193495	-0.8710115	-0.53764125	-0.98353194	-2.4934273	0.18662409	0.78246123	0.8145702	0.31949898	-0.59646744	0.01633319	0.29624259	0.86688154	-0.78403973	0.96865654	-0.037968403	1.2188166	0.36097249	-1.1210396	0.090348225	-0.063310098	-1.037073	-0.55917997	0.36879309	1.904978	1.2001365	0.099578307	-0.90044153	-0.24445861	-0.0441475	-1.8468279	-0.77123359	-1.7772339	-1.2942618	-1.634975	-0.59945801	0.88002238	0.32764337	-0.42005408	-0.30938261	0.0016405913	0.72658725	1.9418077	1.1121488	-2.2498326	-1.4817365	0.80987775	0.65672038	0.27779696	1.0385606	-0.79929166	2.5382809	-0.21983093	0.92024553	1.5119252	0.45948275	-0.63614947	-0.067751835	-0.19995712	1.4864976	0.64704323	1.3979339	-0.047798793	-0.25680152	-0.24152604	-3.5839119	1.2934865	0.72162361	-1.7630269	1.5574202	-0.27189787	1.5752675	1.8725626	2.4891914	-3.6201554	-1.3194183	-0.32263568	1.0284108	-1.7208099	0.55258424	0.82704727	1.2908143	-0.048700001
-3.2458892	2.1469678	0.17856016	-0.58712559	0.046592762	0.25088249	-1.8181113	1.0837778	0.51487147	-0.14847826	-0.036415329	-0.40329576	-1.188619	0.61175977	-0.39329336	0.41359793	0.92981482	0.13048901	-0.68775302	-0.069386334	-0.61935496	0.82315649	0.9973574	0.37685412	-0.13178135	-1.6579681	0.23720232	-0.20663433	0.067850485	0.29507115	-0.78843086	0.38766868	1.1927203	-0.44449166	0.032309604	-1.5488444	-1.5101268	0.77659264	-0.56841497	-1.0761181	-0.26735356	-2.3318548	-1.5167387	-0.075609305	-0.75181585	0.11780715	0.0062576844	-0.91804861	0.41551084	-0.91322942	1.2217048	0.44574742	1.3872291	-1.0784764	-0.20042185	-0.087529227	0.69633031	1.3218266	0.60937976	0.076151269	1.5464997	0.0010486442	0.44770098	1.0355823	0.55991095	-0.05004403	-1.2847527	0.36682151	1.0117017	1.0737101	0.37714536	-1.3315709	1.2906168	-2.3847809	-1.5728593	2.1171284	1.859572	-1.3369833	-1.3877726	0.26673534	1.8280008	1.2301415	1.8434507	1.5325316	-1.1626092	-1.8686984	-0.25422632	1.5691224	-0.46284657	0.4386267	0.40415762	-1.3224142
-3.5155395	2.3967888	-1.5190223	-0.82978653	0.82934368	-0.74004931	-1.3164451	-2.7373106	1.1646341	0.15705076	-1.0276264	-0.31615092	-1.4028672	-2.0229351	0.32586726	0.22278302	0.20989751	0.51841767	-0.15942195	0.58575701	-0.30142479	1.149678	0.40731326	-0.22756868	-0.98912425	-0.82878051	0.22997313	0.21356242	0.029874479	0.15123829	-0.5399848	-0.89519161	0.72374824	1.8469745	1.1892841	-0.085742395	-0.65616254	-0.41028415	-0.12018697	-1.3028058	0.11331525	-3.2912476	-0.59874938	-1.2088298	-0.22133107	0.55583577	-0.19917188	-0.66283208	-0.35540704	-1.0608782	1.2156468	1.5858451	1.5152788	-1.2426103	-1.3614811	1.1267002	-1.4106471	1.3515255	2.9287039	0.83470241	1.4865005	1.3312026	0.095094359	0.73296303	0.96901163	-0.85865266	0.1852131	0.21613521	0.8551788	1.8832693	2.0190233	0.60944262	0.013385003	-1.9187258	-2.3821085	2.0533134	-0.37054005	-1.7606575	-0.49444995	1.9213231	2.0043554	1.4353447	2.7154801	-1.4779587	-1.1674394	-1.550501	-0.35353702	-2.2155263	0.77825614	0.4992513	0.58701813	1.0184415
-3.2857095	2.4646037	-2.580677	-0.28119834	0.80541771	0.57112757	-1.5499347	0.44747127	0.7751608	-0.82550046	-0.78185203	-0.59325538	-1.1158244	-0.40456732	0.36011202	0.14718796	0.82793121	-0.33215512	-0.86209564	-0.11967185	-1.3947348	0.076047546	1.4353932	-2.4339999	0.22662859	-1.7159768	-0.37537716	0.054837314	0.51882749	-0.15789346	-0.81293238	-0.25564099	1.639646	-1.2092833	1.4652884	-2.2507173	-0.97279387	0.6174593	-0.87480026	-0.068974499	-0.18316031	-0.81785777	-0.11603566	-0.15811578	-1.3699262	0.69901751	-0.010361061	-0.18851188	0.53809225	-0.21254513	1.0476542	0.73806043	3.3040813	-2.2978386	-1.0431259	-1.1590623	-0.58606344	0.24069867	2.091512	-0.33261014	2.5733606	0.33284438	0.040240171	0.42348883	-0.31278767	-0.55440325	-1.4761303	0.24629769	-0.060060338	1.7010687	0.41150548	0.14944565	1.1080191	1.5312675	-0.62572833	0.5330491	2.7163552	4.2720476	-0.92780873	-0.31304975	-0.29454638	0.62332314	0.4565897	-0.2735498	0.053099443	-0.96095155	-1.0282517	0.65479049	0.037714926	-0.091162494	1.4010362	-0.52969528
-3.8845769	2.6398452	-0.44934659	0.021661184	-0.02873752	-1.0500765	-2.0148377	-4.1042491	0.23441954	0.17837719	-0.38772596	-0.070163714	-1.2205116	-1.9117459	0.43157129	0.53620425	1.0703079	0.67946236	-0.3895277	0.26220564	-1.2543801	0.92665834	-0.091258096	1.1567219	-1.3492767	1.1617039	1.0749887	-0.88988817	0.35811492	0.4937425	-0.45022773	-0.37222367	0.97358983	1.6546173	1.5022493	0.22437036	-1.623572	0.49959578	0.030525758	-2.0832872	-0.26680432	0.44696286	-1.1954015	-0.0039506758	-0.98768278	0.26314812	1.2741834	-1.5899576	-0.5163502	0.090173959	1.682214	1.0364903	0.84112536	0.34936598	-1.8451991	-0.13537885	0.40512231	1.5374794	1.4020036	1.8408685	0.42696883	2.4040998	0.059673009	-0.1309443	1.5337437	-2.4992993	0.042792174	-0.11843576	0.94280516	0.23297018	1.4332019	-0.68362895	0.51531632	-2.411078	-1.5911467	2.4082628	0.94319788	-2.4162958	-0.82240692	-1.0680725	1.6240184	1.3567848	2.6566031	-4.6719281	-1.3003906	-0.86547688	-0.55532603	-0.18379917	1.0367521	2.5052392	0.38653914	0.45079577
-3.7697651	2.5644492	-1.3798412	-1.2084778	1.1349645	-0.79660788	-2.8678325	-1.1719803	1.3621032	-0.14196632	1.0994665	-0.27815264	-1.5900644	0.23391522	0.47667863	0.64798041	1.3972326	-0.58849549	-1.2589051	0.34844072	0.48887635	1.206012	-0.40638675	-1.2370536	-2.1290367	-0.71328558	0.63723073	0.26993098	0.62626425	0.33618628	-0.40264314	-1.2060448	0.16303001	0.33621407	1.7548329	-0.141134	-0.97099944	-0.46198881	0.22046418	-1.1988563	-0.039800939	-2.2986831	0.72942415	0.21920295	0.080073985	0.49931979	1.0048843	-0.32733909	0.38226081	-0.24658188	1.0872408	1.4262092	2.5288558	-1.8049312	-0.20926541	-0.92799636	0.7009202	-0.24400049	0.29838967	0.33303329	3.0713349	-0.71016819	0.9851339	0.23122102	-0.32698782	-0.7630645	-1.5248168	-0.26279363	2.3082406	0.22691607	-0.90076948	-0.65441296	1.7131333	-0.13537251	-1.1802473	2.1186288	3.7451276	-2.7231164	-0.70917575	0.66628448	-1.5391595	0.88569278	1.588824	2.6095409	-1.0179789	-1.3236464	0.46683054	0.60591627	-0.84175253	-0.32004603	0.14749399	-2.2180978
-3.8519677	2.8379566	-0.51379655	-1.0593579	0.20307332	-2.0601538	-1.9570595	-2.7877817	0.40208592	0.21641732	-0.56489407	-0.52188245	-1.7395902	-2.539313	0.2200268	0.83533917	1.063369	0.56903364	-0.063612887	0.60458549	-0.76680857	0.45236226	0.91049424	-0.27013006	-1.3890156	1.2434472	0.27393593	0.47405982	0.023709076	-1.4681272	-1.1101695	0.11686936	1.8342151	2.3038521	1.0720229	-0.079426049	-1.4898885	1.2522678	-1.25786	-0.095675462	-0.016028198	0.56985165	-1.2457894	-0.8956254	-0.64557303	-0.54891666	0.30438325	-1.8072592	-1.7051226	-0.49089594	2.4771549	1.5385643	1.1633656	-1.1954493	-1.5699221	-0.28400548	0.3487418	0.069869302	0.57641411	1.6397725	0.20803254	0.16144942	-0.37361998	0.40975616	1.8862929	-2.3157794	-0.33282131	-0.47871021	0.719346	2.6401146	1.7927558	-0.73690249	0.83670757	-0.55795247	-1.9495654	2.0752957	-0.54107059	3.2000938	2.4888461	-0.23899525	1.7252375	1.0152363	2.1134979	-3.7403018	-1.3033266	-1.9389135	0.053694886	-0.54338372	1.3412849	0.42202568	0.74351386	0.5980076
-3.4643364	2.4359577	-1.8864661	-0.72647437	-0.35989164	0.8585847	-2.2923493	1.054853	1.0794995	-0.034723065	0.59093154	-0.50799794	-1.2537007	0.49144861	0.17324323	0.81800714	0.18180773	-0.050158559	-1.426526	-0.30095911	-0.65960743	1.2067784	0.29521945	0.22001634	0.26888812	-1.1918961	0.54751187	-1.1544239	0.13456838	-0.022477023	-0.70823822	-1.5807677	0.13993139	0.17030565	1.8711144	-1.8904898	-0.70962478	0.15399617	1.0430498	-1.6592305	-0.2766204	-0.77738751	0.12085445	0.30324238	-0.32318085	0.45118027	-0.12066779	-1.0585789	0.29068891	-1.2385669	0.87944474	1.1791259	2.1576778	-1.1498003	-0.51050884	-0.97939466	0.90636415	1.8217618	1.284182	1.3569332	1.6475841	-1.1927476	1.6407569	1.0110265	0.01164513	0.093055742	-2.0275076	0.66800638	1.5862674	0.45146348	0.89914757	0.20321731	0.94758085	-0.36283655	-1.1488886	1.1609407	2.011978	-3.8837257	-1.7756909	0.6174672	-0.48722574	1.1111339	0.48989977	0.63117707	-1.8546064	-3.3682631	1.1272368	0.37752959	0.90902417	0.94611285	0.89850735	-0.5397694
-3.9427114	2.699276	-0.24648202	-0.36050477	0.094012436	-1.6881106	-0.94957387	-1.8157748	-0.10830774	-0.041412129	-0.34655091	-0.64017265	-1.2125095	-2.3840313	0.74777864	-0.39865579	2.3384494	-0.28645912	-0.4924335	-0.026173968	-0.39565986	1.0207372	1.1036728	-1.1273212	-1.4094955	-0.54326751	0.35895626	0.030117436	0.15256553	-0.95793353	-0.66919687	0.95664931	2.0124383	1.2883917	2.0894922	0.2075104	-1.8655553	0.21750752	-1.1047486	-1.9416621	0.39581971	-1.0293811	-2.4013975	-1.1931167	-0.87816806	-0.32581131	0.4185042	-1.6030288	0.063367945	-0.45292528	2.409252	1.2169036	3.0253112	-1.7456533	-1.7845448	-0.28038585	-0.35326283	-0.16045115	2.650291	-0.64127357	0.28787034	1.0196691	-0.46868558	0.52791587	1.4971174	-0.58673516	-0.15893483	-0.76743045	0.8286036	2.5187701	1.9387433	-1.4719201	0.054694932	-0.37887054	-0.9090745	1.6571486	1.7178975	3.3556587	1.3280506	-0.82525108	1.059835	1.8992517	2.8259848	-3.9090519	0.076899321	-0.84347942	-2.2314217	-1.520778	-0.1103866	1.7841244	1.0244867	-0.15703765
-3.6491344	2.3504422	-1.3728231	-1.3404032	1.2186768	-0.80643136	-3.1672319	-0.80638188	1.4685614	0.29790396	0.25906204	-0.46662294	-2.0080887	-0.57871238	0.61044316	0.63289254	0.33457743	0.16086289	-0.23262298	1.2278973	-0.60185786	0.29908728	0.80928455	-0.34552198	-0.41042054	1.4430861	1.2381468	-0.81503984	-0.57849006	-0.69626663	-1.0016937	-1.7892647	0.8200151	0.97986977	1.5483663	-1.6005242	-0.77531084	-0.11036702	1.0146968	0.7440706	0.93643696	-0.62155391	-1.0463953	-0.16580926	-0.067125571	0.75666203	0.20494228	0.22901467	-0.35226738	-0.76685761	0.78414618	1.4535552	1.6680519	-0.90281239	-1.2687496	-0.096033476	1.1147144	1.5340993	0.15880102	-0.12736484	2.6846347	0.53816023	1.1469165	0.75088685	0.23666446	-1.2103778	0.022528969	0.70137459	1.9101132	-0.19863634	0.58478783	0.83859966	0.77400784	-1.6622901	-2.8379548	3.3699906	1.4544583	-4.9768545	-0.76221946	-0.58977816	-1.15114	1.2995194	0.25153338	-0.79244027	-1.5904156	-2.1954246	1.3352058	-0.25376635	1.3431758	-0.35160027	0.09792355	0.20353689
