alpha	alpha_i_sd	beta[1]	beta[2]	beta[3]	beta[4]	beta[5]	beta[6]	beta[7]	beta[8]	beta[9]	beta[10]	beta[11]	beta[12]	beta[13]	beta[14]	beta[15]	beta[16]	beta[17]	beta[18]	beta[19]	beta[20]	beta[21]	beta[22]	beta[23]	beta[24]	beta[25]	beta[26]	beta[27]	beta[28]	beta[29]	beta[30]	beta[31]	beta[32]	beta[33]	beta[34]	beta[35]	beta[36]	beta[37]	beta[38]	beta[39]	beta[40]	beta[41]	beta[42]	beta[43]	beta[44]	beta[45]	beta[46]	beta[47]	beta[48]	beta[49]	beta[50]	beta[51]	beta[52]	beta[53]	beta[54]	beta[55]	beta[56]	beta[57]	beta[58]	beta[59]	beta[60]	beta[61]	beta[62]	beta[63]	beta[64]	beta[65]	beta[66]	beta[67]	beta[68]	beta[69]	beta[70]	beta[71]	beta[72]	beta[73]	beta[74]	beta[75]	beta[76]	beta[77]	beta[78]	beta[79]	beta[80]	beta[81]	beta[82]	beta[83]	beta[84]	beta[85]	beta[86]	beta[87]	beta[88]	beta[89]	beta[90]
-12.239999	12.615869	-5.9536165	2.3749864	-6.8872681	-10.702955	-2.912117	-10.172003	0.39947691	8.5891398	0.087848702	-2.7273947	4.7450472	-3.612127	2.1062427	10.412359	3.3939455	-0.572345	6.603534	-0.92806453	-6.0232575	2.9547532	-5.056671	-11.111339	-5.5249495	-9.8336659	0.76664091	9.0329915	1.2284295	-2.4479318	4.4656328	-3.2223505	2.608096	10.317572	3.3239494	0.11624924	6.499622	0.29443161	-5.2821016	3.0811478	-5.768812	-10.462973	-5.7222006	-8.9932505	0.51251664	9.3199163	1.3617427	-1.9319169	5.1380944	-3.0235382	2.7770051	10.563812	3.5980177	0.63930782	7.1327883	0.41509713	-6.1962499	3.5739051	-6.3823949	-9.8625711	-3.5606165	-8.6308804	0.60971899	9.1814592	1.125197	-1.8310919	4.6357925	-4.0660681	2.7837884	10.819915	3.9098487	0.30173867	7.5171671	-0.33085575	-8.0767833	3.0085775	-6.6193939	-10.429993	-3.8946973	-9.2049258	0.6131675	9.4266555	0.41644254	-3.3217263	4.4416507	-3.787571	3.1229008	11.244808	4.0767641	1.2677632	7.7849174	0.34609522
-12.216092	12.634283	-6.3976861	2.4501503	-6.3638233	-10.87643	-2.211135	-10.027199	0.44519814	9.0141946	-0.083924876	-2.5574381	4.6006406	-3.7120787	2.2734682	9.7622785	2.9746562	-0.2865277	6.1534561	-0.81459442	-6.2175335	3.0034883	-5.3649875	-10.775562	-5.7266591	-9.7216658	0.64324231	8.7447775	1.0314465	-2.8077649	4.7447677	-3.411189	2.5438505	10.511751	3.2527325	0.15339466	6.8448841	0.25672472	-5.6300577	3.2712948	-6.1151541	-9.6264698	-5.8014706	-8.8793169	0.68784914	9.1505025	1.6294111	-2.5797923	4.8959182	-3.2906342	2.9143687	10.692028	3.4872655	0.58502274	6.9892158	-0.0063449502	-5.9369243	3.3876563	-6.1383792	-9.6547733	-3.8925064	-8.4219009	0.89983665	8.8103083	1.175371	-1.8170866	4.7806864	-4.2024384	3.1070482	10.999801	3.8039773	0.10737807	7.3368351	-0.42251822	-7.2732417	3.1792683	-6.8218065	-10.871534	-3.6660155	-8.967946	0.70862019	9.7789185	0.65615466	-2.6952478	4.5074535	-4.3888192	3.4732594	10.932786	4.0115023	1.079263	7.9634839	0.048990686
-11.792867	12.022557	-7.1908073	2.4651905	-5.119086	-10.392173	-3.557655	-11.186142	0.61982759	7.8438379	1.0585789	-2.2593046	3.7674001	-4.120561	2.5402395	10.235809	2.7303972	-0.66216145	6.4291161	0.018255253	-5.3419477	2.9750776	-4.6763295	-10.123902	-3.8017011	-9.6984436	0.43736341	8.8235143	1.072338	-1.9116321	4.7042403	-3.8526032	2.518004	10.422381	3.5449805	-0.21190197	7.1583233	-0.56772529	-6.2569196	3.4536332	-4.7882161	-10.589224	-5.5220908	-10.243202	1.019432	8.2805733	2.0870864	-2.6397913	4.6655412	-2.8002796	2.6769362	10.980729	3.6989429	0.26403135	7.8448498	-0.17655338	-5.7331949	3.7578923	-5.0047324	-9.1992668	-4.4119469	-10.937916	1.4184116	9.1642288	1.9104957	-2.7263335	5.2120093	-4.0050748	2.8406795	10.982	3.4302521	0.16915921	7.6652842	0.053347419	-7.4519113	2.7672409	-6.0340053	-10.211897	-4.0698501	-11.008709	0.81933272	9.1929065	1.1412421	-4.4402696	4.5138622	-2.3373216	3.331368	10.84242	3.6809085	0.1708177	7.5751188	0.28717441
-11.877688	12.134837	-6.4959844	2.5257111	-4.8595723	-10.530115	-3.6165318	-10.172962	0.14943943	8.1941197	0.89765636	-2.7112154	3.9677798	-3.1265773	2.2732188	10.216153	3.0349653	0.022216263	6.592949	0.39103909	-5.6160879	3.110942	-4.3457249	-10.443025	-4.9003773	-9.3314777	0.39503089	8.752386	1.4812507	-2.8307572	4.4854239	-3.2234253	2.4765337	10.131981	3.2460024	-0.24015471	6.7186882	-0.79491938	-5.7630512	3.0094016	-5.1087999	-10.850885	-4.7045897	-11.078756	1.044346	8.8476374	1.9110742	-3.0465188	4.8261389	-3.4562084	3.149335	10.784937	3.3857818	0.22089411	7.7200474	-0.24182701	-5.550526	3.7193419	-5.1942694	-9.2673533	-3.1563308	-11.037705	1.0941981	8.3544045	1.5536949	-3.1430891	4.9199389	-4.5879845	3.4774506	10.569337	3.5539401	0.2237551	7.9105703	-1.0190208	-7.4934333	2.3083174	-5.8300588	-10.160602	-3.6347534	-10.052182	1.1647172	9.3816414	1.5111196	-4.4589269	4.3463742	-3.6791745	3.4580913	11.373476	3.4325654	0.57993833	8.4265958	0.43240226
-11.881833	12.09089	-6.3279551	2.3586714	-4.8565853	-10.256167	-3.8557052	-10.49805	0.14426485	8.1456493	1.2043959	-2.7590409	3.7157593	-3.39071	2.4502927	10.070145	3.0768628	0.13114802	7.0145526	0.60805395	-6.1022733	2.7992261	-4.2584868	-11.040338	-4.6288361	-9.7317522	0.26229772	8.8750853	1.3390535	-2.5434911	4.3671162	-3.1685416	2.1533743	10.246187	2.9848219	-0.12509915	6.9229035	-0.51951542	-5.8250586	3.0691682	-4.7572059	-11.123504	-4.6115284	-11.154676	1.1381061	9.1156818	1.9767891	-2.6365227	4.8587922	-2.5767768	3.2598307	10.622717	3.3436595	0.1742635	7.7898341	-0.05436712	-5.6826809	3.9527725	-5.0771736	-9.5212542	-3.4067406	-11.000721	1.06016	8.6210907	1.3516854	-3.1699416	4.8252752	-4.859332	3.3916646	10.524485	3.8403963	0.12264682	7.9690844	-0.75903496	-6.8940443	2.4296867	-5.9173187	-10.888014	-3.6508335	-10.367997	1.1071489	9.4128466	1.6842374	-4.4071821	4.6160846	-3.5305888	3.0877013	10.889148	3.3755605	0.73379852	8.3798846	0.34098343
-11.860848	12.186668	-6.9047831	2.9786848	-5.9561151	-10.654986	-3.4602675	-9.738907	0.22104496	8.6631308	0.5631612	-2.9970829	3.9692892	-3.2874857	2.5110422	10.139222	2.8528228	-0.42016137	6.6355018	0.53564323	-5.7239643	3.1191483	-5.2479147	-10.424488	-5.2305742	-8.9479164	0.83476866	8.6716864	0.93074505	-2.456957	4.6781373	-2.6452541	2.856321	10.262658	3.2577907	-0.0072871968	6.6790893	-0.09426515	-7.0100244	2.7741881	-5.3531167	-10.826461	-5.8145728	-10.220027	1.2315746	9.4305115	1.7081572	-2.9181456	4.8089002	-2.0596514	3.4083271	10.396504	3.5189153	0.075941492	7.7760205	-0.01037427	-6.4560372	3.5183861	-5.111728	-10.313465	-4.3447033	-10.514942	1.3005188	8.4655207	1.60798	-2.7487243	5.2460453	-4.5682801	3.4269548	10.546504	3.513168	0.35617556	7.8521203	0.044646525	-7.386921	1.6203258	-5.5535648	-9.6471666	-5.0159707	-10.596468	0.57484997	9.5002453	1.4782916	-3.601997	4.3786445	-2.5173104	3.4951906	11.376599	3.9389204	0.53547587	7.9985483	0.52402266
-12.074415	12.458961	-6.2830214	1.476614	-5.2132699	-9.8037977	-2.7870503	-12.065817	0.7346339	8.8150989	0.83059233	-3.7828895	4.3779995	-2.4647094	2.3767352	9.8699637	2.9528869	-0.42335718	5.5836136	0.14001981	-5.7618053	1.7905155	-4.3636317	-10.811388	-4.8214705	-10.314201	0.84956715	9.56041	1.2121371	-3.3020797	4.6472016	-3.5401869	3.0354082	11.433647	3.1200001	-0.093950577	6.0669276	0.88946869	-6.5261845	2.9769107	-4.7068492	-10.459547	-5.3699771	-9.746542	1.0760933	9.093345	1.4655913	-2.8138861	4.685131	-3.4250165	2.5153985	11.570001	3.89114	0.28412098	6.7096711	0.87045993	-5.8738026	2.9390216	-5.4456576	-9.226154	-3.4357931	-9.0146195	0.86292775	9.9887941	1.6097627	-2.6393077	5.0781113	-4.4085531	3.081895	11.674729	3.5906898	-0.21061591	6.8372695	0.75214821	-8.7630127	1.7213598	-6.6152206	-11.402389	-3.702281	-10.00487	0.58943047	10.340002	0.68631476	-2.5981494	4.5978397	-3.429462	3.8377076	10.719098	4.3801845	-0.58658788	7.3992838	0.64923276
-12.150989	12.766144	-7.2816819	2.0005345	-6.0475266	-11.013973	-3.3306966	-10.666399	0.56001244	8.6782373	0.88885938	-2.420818	3.9177757	-3.8473263	2.4756381	10.63056	2.8396194	0.062133451	5.9074725	1.4034966	-6.6151516	2.173065	-5.941624	-11.036275	-3.4994999	-10.307472	1.0587251	9.3197837	1.2067507	-2.4542279	4.4222915	-2.8249084	2.2005712	9.7914416	3.0912608	-0.24160492	6.7414809	0.54532219	-6.5682459	1.9732145	-5.3359903	-10.853475	-4.9455637	-10.661876	1.3992625	9.4561405	2.147716	-2.7239633	5.148743	-3.0635175	3.1680292	10.611069	3.0266345	-0.058800302	7.7429865	0.87915847	-6.48497	2.8309425	-6.0904518	-9.6501267	-3.0591571	-9.6219292	1.3963165	9.1910112	1.5058347	-2.3465273	5.175424	-3.9955715	3.334926	11.063214	3.3312272	0.1651911	7.5977596	0.14060577	-7.79549	1.9059118	-6.8130709	-10.324731	-4.5022263	-9.0266913	1.5305374	9.9386006	0.91733397	-4.2498436	4.9012128	-2.6405663	3.2763957	11.679712	3.2692582	0.6920843	7.797362	1.2331223
-11.788748	12.167476	-5.9397925	2.4173444	-5.4684436	-11.234732	-3.7557628	-11.562016	0.88786888	9.0265039	0.77869637	-2.2957813	3.6214269	-2.4389515	2.6655944	9.2732887	2.2813753	0.50445667	6.1175773	0.39681947	-5.043688	2.7112956	-4.3936168	-11.617249	-5.3710748	-10.985577	0.97955256	9.233808	0.77226546	-1.7537311	4.7480048	-4.5660544	3.0846669	10.205784	2.8420677	0.54325564	6.5501581	0.55162344	-5.4987387	3.126423	-5.1213455	-10.173489	-4.7917799	-9.7467586	0.98381133	8.8404172	1.2143133	-2.2651858	4.4741704	-2.311962	2.7838142	10.486552	3.3192327	0.81701369	6.5593901	0.80081534	-5.1857581	2.8602247	-6.5975383	-9.5095774	-3.9540029	-10.338199	0.70326848	9.5264205	1.8055009	-2.3703496	4.9950186	-4.8303696	3.0140921	11.293773	3.2100126	0.31978426	7.4774744	1.1766918	-7.0953439	1.2324208	-7.0423728	-10.709204	-4.5810889	-9.7905964	1.277611	10.268411	1.1795753	-2.0450979	3.9118708	-3.6574483	3.449912	10.468497	3.7814184	0.35641485	7.3483528	0.78654285
-11.821361	12.078588	-5.888176	2.4001665	-6.3784589	-10.031804	-3.7361191	-10.267882	0.43494466	8.4704125	0.64408805	-2.2804651	4.0268919	-3.555175	2.4807217	8.9202478	3.1017981	-0.27242956	5.0598847	-0.24319201	-5.5734804	2.7081169	-5.0715591	-10.480014	-5.4401521	-9.8140044	0.91848667	9.1467439	0.9118665	-2.1066193	4.0526444	-3.5655458	2.6814715	9.633762	3.373958	0.37091433	6.3230246	0.44066728	-5.5995671	3.9604676	-5.21545	-10.61158	-6.1732593	-10.189995	1.3494601	9.6782347	1.8264222	-2.2478545	4.6782912	-4.1671924	3.5414662	9.9235497	3.5806336	0.83780381	7.2865545	0.10878318	-5.8589505	3.833297	-6.5712996	-9.7382436	-3.4110219	-9.3426525	1.401445	9.8806906	1.946106	-1.3080567	4.4689439	-5.0534813	3.9849042	9.7481991	3.7730037	0.53950777	6.7959302	-0.46594232	-6.6602928	1.9894103	-6.4828276	-9.7869525	-4.8945104	-8.9616881	1.5843726	10.220725	1.7101929	-2.5073999	4.2283342	-4.1758463	4.036293	10.934185	3.8124417	-0.35681605	6.5339099	0.19158684
-11.732039	11.932218	-5.9376175	2.8988849	-5.6094901	-11.438025	-3.5692155	-9.2617263	0.58960298	8.6032919	0.60047649	-3.078045	3.2890703	-3.4302084	2.8163107	8.6829594	3.4130736	-0.24874292	5.806418	0.40985553	-5.2089773	2.563376	-4.8069132	-11.723059	-4.7177379	-9.4457627	1.2129306	9.2141131	1.1886061	-2.1476736	4.5266765	-3.9016251	2.6454379	9.0067995	3.431481	-0.078076877	6.0419663	0.15054637	-5.2215844	2.7884882	-4.4318482	-10.355769	-5.1834004	-9.3428982	1.6477911	9.4386469	1.0547053	-2.2658069	4.5984306	-2.2772403	2.4961253	9.9276453	4.0151271	-0.11494971	6.38038	0.16825734	-5.6806	3.0536166	-5.2383269	-9.4066928	-4.4747161	-9.0091558	1.5193674	9.3155429	1.4055153	-2.1797831	4.9417396	-4.501649	2.7311372	10.855281	3.7539983	0.26517154	7.1641057	1.2115925	-8.545554	2.5765709	-6.1277689	-11.83137	-4.3594896	-10.024375	0.35490756	10.128795	0.88742046	-2.2959915	4.4825778	-4.4521245	3.6178865	10.945255	3.8367753	1.0857434	7.4206496	0.76286831
-11.942514	12.263869	-6.7166269	1.9971745	-5.9381537	-10.988516	-3.6467904	-10.72155	0.87429356	8.9324505	1.0671362	-2.7627788	4.1954691	-2.9352923	2.2569173	9.9223783	2.5711227	-0.054045511	6.5427992	0.58462932	-6.1157191	2.6025417	-5.1672164	-11.178074	-5.8220905	-9.5321793	1.1004682	8.8337685	1.7528084	-2.1496998	4.5273259	-3.3043385	2.3475022	9.830895	2.5725732	0.076369555	7.1010178	0.38698328	-6.3567983	3.0935518	-4.4246733	-10.843932	-5.7790722	-10.752288	0.99940223	8.8430181	2.3996472	-1.8930488	5.0378355	-2.4748311	2.8811431	10.225795	3.0510895	0.46241418	7.500607	0.053699076	-5.9088427	2.4047603	-6.0022661	-9.8734925	-3.0667834	-9.3926677	1.3645054	9.6324008	2.0536394	-1.5094626	5.0755013	-3.7090323	3.491572	10.444211	3.3310841	0.027204061	7.2315163	-0.59615765	-8.6111212	2.1575657	-6.8965719	-10.478981	-5.4385738	-8.250466	1.5746847	9.7902133	1.4267158	-3.2324011	4.9552966	-2.4113371	3.6353018	10.694554	3.8114326	-0.61407573	7.2709379	0.55202507
-12.313334	12.587083	-5.8100492	1.8248644	-5.0990692	-10.944978	-3.1076659	-10.661638	0.86052813	8.1233065	0.61452145	-2.8293172	4.1475151	-3.7023788	2.7614515	9.1525919	3.4487677	-0.63275249	6.431612	-0.29983685	-5.1844282	1.9795528	-4.8395613	-10.792906	-4.1348451	-10.631506	1.2474113	8.8403334	0.99084517	-2.7418252	4.8650008	-3.3894655	3.0541121	9.0751807	3.1772207	-0.73795167	6.7012818	-0.18767082	-5.6067088	2.5220763	-5.0088013	-10.403171	-4.3832367	-10.193358	1.2367712	8.991207	2.2902264	-2.2504898	4.4817926	-2.5529364	2.9449938	9.9105438	3.5292251	-0.50330946	7.6848167	0.086528248	-5.3546952	2.716935	-5.2423772	-9.572099	-2.8470358	-10.327906	1.5525839	9.4133977	1.8143536	-2.476447	5.2342193	-4.8831909	3.70015	10.10816	3.3363526	0.096375169	7.6704104	0.10725718	-7.8070796	1.9915624	-6.4413461	-10.945335	-3.0911278	-10.072068	0.82171214	9.5904596	0.75243423	-2.9765653	4.6335836	-3.5769208	3.8757094	10.936077	3.8570175	0.71015461	8.3184947	0.032372945
-11.885106	12.24981	-6.9292698	1.5684465	-5.9067845	-10.344092	-2.4633894	-10.446234	1.1660421	8.6818895	0.68253052	-2.9022457	3.8321983	-2.613875	1.9953837	10.147691	2.1848638	-0.082302441	6.1047731	-0.12264411	-5.731682	2.4782642	-5.15445	-9.6381996	-5.7521445	-11.106227	1.5013575	8.748595	1.3073839	-2.2341364	4.2387467	-3.8246935	2.7249567	9.7124971	2.6681535	0.53351367	6.6359029	0.10990724	-5.99498	3.1641538	-4.4248211	-10.748427	-5.3140921	-10.60562	1.3816051	9.4257844	2.0476459	-1.7581585	4.6428191	-3.676029	3.1389925	10.474764	3.2843188	-0.21851978	7.1541813	0.21987916	-6.0681361	2.301818	-6.2170306	-8.7087156	-3.1215645	-9.6545788	1.6901695	9.5059169	1.2420978	-1.3363462	4.5318826	-3.9300213	3.497015	10.922903	3.4788101	-0.14416603	7.523126	-0.10772713	-8.3908452	2.3283749	-6.3247908	-11.351113	-4.9442288	-8.8591608	1.9490229	9.9631986	1.5719154	-2.4633314	4.6047198	-3.3595699	3.5398667	11.447333	3.9754054	-0.33466878	7.095773	0.18242265
-11.981638	12.328078	-6.7166469	1.5366064	-6.0152664	-11.328315	-3.1563652	-10.157493	0.66405371	9.2982412	1.2922761	-2.443706	3.4708901	-3.0947408	2.8592449	9.7265861	2.8370951	-0.56900794	5.7103112	0.27534328	-6.058006	2.4513104	-5.1996859	-11.802537	-3.8060128	-8.2309455	0.82133655	9.3374606	1.1193628	-2.449095	4.4776289	-4.0354916	3.0587847	10.366211	2.4923799	-0.57923274	6.0701911	0.31240012	-5.7952599	2.5055902	-4.9177795	-10.105438	-5.0493249	-8.7126101	0.76080624	8.7975595	1.2006293	-3.0630777	4.5995382	-2.7739829	3.0751973	10.789643	2.7200506	0.58056852	6.8950668	0.41403928	-6.1422853	3.8865641	-4.7381232	-9.5651534	-3.4402359	-9.2426423	0.9485907	9.1407249	1.6989642	-2.1946077	4.8890615	-4.9464978	3.5780815	11.111254	2.7523913	0.47271274	6.4807714	0.85728943	-7.5465429	3.0922539	-7.4833609	-10.386837	-3.3071535	-9.9736278	0.70334321	9.4103634	0.4320873	-3.0907119	4.2495285	-3.8914699	3.1956382	11.275202	3.6322413	0.81122832	7.6628358	1.2117397
-12.093477	12.327443	-5.9248135	2.1020578	-5.6198043	-9.7588633	-3.1257281	-10.286455	1.012352	8.018053	0.74421968	-2.7166132	4.0815719	-2.8193418	2.1585734	8.7580965	3.231267	0.24010003	6.1342781	1.2965373	-5.0786679	2.8133265	-5.7940989	-11.222998	-4.4383774	-10.206913	1.1562343	8.3467796	1.0382918	-2.1154665	4.9892955	-3.9212453	2.3169654	10.010532	2.9619914	0.58399049	6.3739823	0.76262581	-5.9273705	2.8868131	-4.7514189	-10.962313	-5.2205461	-9.4631146	1.0190351	8.6214367	2.1597204	-3.2077737	4.8990991	-3.2029349	2.4781119	10.443436	3.539401	0.68952705	7.0956638	0.49360877	-5.8961864	2.5990391	-5.5258299	-10.308323	-4.0761355	-8.1809065	1.5702209	9.4271914	1.260433	-2.3858615	5.1779189	-3.6609329	3.2900826	10.375642	3.5661261	0.19159064	7.3224515	0.69237417	-7.4789318	1.881219	-6.300837	-11.51523	-4.7754907	-9.5935779	1.080252	10.036513	0.90755212	-4.5179156	4.5602323	-3.1713095	2.9625491	10.700474	3.5900864	0.20048315	7.4771358	0.82578481
-12.093327	12.364454	-6.2873666	1.7542378	-5.8828421	-10.615872	-3.0095891	-10.842357	0.28268045	8.2165622	0.38849598	-2.9036867	4.0154796	-4.298345	1.4575407	10.115869	2.5816645	0.062974654	6.023992	0.47644522	-5.8994308	2.115667	-4.6213238	-10.478934	-3.0142873	-9.3068048	0.51818316	8.8228683	1.2285937	-3.1142714	4.2458786	-3.1956642	1.6830603	9.9260958	3.0666417	0.14129092	6.6668085	1.5714732	-5.9439381	2.309028	-4.7442707	-10.63784	-5.1583184	-10.097049	0.71440367	8.815142	1.302141	-2.465286	5.3895275	-3.1972091	2.4812379	10.277269	3.5038055	0.37118042	7.0767152	0.82875212	-5.4247951	3.5092361	-5.2272715	-9.3175779	-2.0228845	-9.072241	0.92790097	8.6467615	1.4496188	-2.7170888	5.5246439	-3.7169576	2.1078472	10.84375	3.3779009	-0.26755196	6.7828137	0.20829736	-8.1712369	1.3990747	-6.4520566	-9.9506256	-3.7265638	-8.55917	1.369156	9.5235484	1.5039161	-3.3238896	4.7409656	-2.8831254	3.172989	10.716677	3.7778193	0.35518089	7.3171162	0.86080342
-11.97525	12.254983	-5.7970493	2.0281369	-5.9312092	-10.278038	-2.7957249	-9.7952235	0.59396807	8.6046194	0.70474882	-2.7152234	3.5344147	-3.217773	2.0389139	9.7479915	2.8076513	-0.70413723	5.9638133	0.62949833	-5.5076872	2.7657878	-4.7447189	-11.021161	-4.5125944	-9.8061174	1.0089855	8.6264754	0.83842796	-2.1727097	4.8291976	-3.9951342	2.051075	10.204839	3.4077395	-0.27324047	6.5980153	-0.23002765	-6.0637032	3.2951689	-5.2174107	-10.573511	-2.6608293	-8.8300131	0.96069132	8.1576955	1.5356324	-3.2571743	4.8225046	-2.8295969	2.0973615	9.9787207	3.7118561	-0.2989653	6.8110691	0.75451717	-6.401256	3.2054038	-5.5050735	-9.5857976	-2.2613232	-8.5356462	0.96638761	9.000412	0.95322154	-2.2666475	5.4492695	-5.1617302	3.1925391	10.398822	3.8076957	0.10118	7.0703217	0.87448423	-7.6597179	1.9743907	-6.184581	-11.703441	-3.0048796	-8.586739	0.38618024	8.6644752	0.39623056	-2.5213826	4.9631879	-3.4734077	2.9050617	10.377052	4.0912477	-0.30965576	7.5403	0.96287232
-11.69767	12.043091	-6.0990327	1.5926211	-5.7116124	-11.000674	-3.0438288	-11.148612	-0.011193984	8.0752095	0.90364757	-3.6134993	4.3434567	-3.6598609	1.6327684	9.2594268	3.0421498	-0.2853565	6.5084179	0.31751294	-5.2384567	2.7415042	-4.7855895	-11.046497	-4.4559734	-9.6849356	0.44684393	8.5780445	1.2968602	-3.138664	4.6584095	-3.6168411	2.1578696	10.065414	3.2539656	-0.70369241	6.9170717	1.1253854	-5.834868	2.5724147	-4.7613488	-10.793819	-4.6936817	-9.3391945	1.0600573	8.5646783	1.8269198	-1.8069415	4.9770623	-2.6844705	2.2899197	10.574033	3.3116981	0.15054839	7.724187	0.66191353	-5.7571534	2.8621749	-5.5926914	-9.0405038	-2.2298382	-8.7942784	1.3952112	8.2429705	1.9985303	-1.9718122	4.8057702	-4.4290236	2.6505927	10.498538	3.674671	-0.60185814	7.4973762	0.35267712	-8.3205988	2.8111804	-6.8774287	-10.231626	-2.2743543	-8.906339	1.227545	8.9929045	1.1006974	-3.5018063	3.9284521	-3.1713093	3.532752	10.759274	3.8793366	-0.68925269	7.684852	1.0230007
-11.861176	12.218189	-5.7953064	1.5894041	-5.8724868	-10.198611	-1.3929237	-9.4633929	0.67480461	7.6357731	0.67328163	-2.864873	4.050936	-3.0827431	2.3988514	9.4812164	3.1501614	-0.050655381	6.8066206	0.38127906	-5.1258951	2.1642786	-5.0619342	-10.224023	-3.0843897	-9.5955466	0.74150036	8.7753069	1.5194362	-2.2197401	4.4114027	-3.5637963	2.2245269	9.4040588	3.1921745	0.25067343	7.0059924	-0.36762778	-5.5785437	2.9836549	-5.4576799	-10.286918	-4.9670464	-9.3314047	1.0282121	8.7951873	1.8953848	-3.1863205	4.7525811	-3.2520183	2.6936186	10.096896	3.7614416	-0.13420886	7.5749776	0.22465435	-5.5156584	3.4273834	-6.3758517	-10.192103	-4.2070161	-9.6723994	1.3006341	9.3102715	1.5670655	-2.5500051	4.8046887	-4.8878519	2.8787872	10.599319	3.5376492	0.066815646	7.7710559	0.5864045	-8.0629131	1.7573782	-6.1006123	-11.681862	-3.064082	-9.3306076	1.0341327	9.821128	1.6155677	-3.6835877	3.8508797	-3.7884868	2.9533034	10.641217	3.4381683	0.40985725	7.0441102	0.51701776
-12.149559	12.437048	-6.2309974	2.4635595	-5.7319374	-9.974654	-2.7538781	-9.2878629	0.21289344	8.6601617	1.417577	-2.7946722	3.9799213	-3.6080143	2.5081705	9.2418203	3.4094835	-0.70181432	5.5911556	0.5854986	-6.1983761	2.2903419	-4.6374266	-10.890053	-4.5139998	-8.8709225	1.4536757	8.5504856	1.1217314	-2.4609309	4.9969275	-3.604621	2.8659762	9.8664942	3.7443506	-0.71169855	6.5471566	0.53327381	-5.157232	2.2025048	-4.3334665	-10.371999	-4.8167965	-10.184927	1.4091578	8.7437153	1.6361922	-2.6684286	4.8053472	-3.2148736	2.8461744	10.357693	3.7588882	0.31779241	7.176383	0.63196813	-6.0927847	2.0009922	-5.2407743	-9.0890464	-2.5049302	-10.301727	1.1310551	9.2881122	1.7982133	-2.8963678	4.9571384	-3.8338513	3.5090699	10.270581	4.0454038	-0.2154051	7.1711357	-0.07287349	-8.8444496	1.2731139	-6.8171768	-10.587963	-4.8983005	-10.331358	1.062062	9.3945486	0.98466529	-4.274209	4.4467246	-2.8910394	3.4609628	10.807862	4.6325735	-0.097496925	7.9077843	0.64086555
-12.08408	12.421676	-6.4629034	2.3989862	-5.804495	-10.344128	-2.9681324	-9.2067431	0.23656172	8.7392438	1.1914554	-2.624692	4.1788346	-3.3836859	2.5177254	9.4973354	3.365559	-0.62801843	5.7977365	0.40752381	-6.0526097	2.4994588	-5.1824229	-10.881469	-4.5157529	-9.5822175	1.3116651	8.8364933	1.1371461	-2.4164341	4.9706457	-3.4341057	2.6435194	10.2074	4.0392782	-0.82457375	6.2343416	-0.0065566705	-5.730594	2.167939	-4.7982337	-10.291252	-4.6042814	-9.9017601	1.676992	8.4819139	1.793316	-2.923867	5.0994366	-3.3423574	2.8673784	10.340217	3.6083712	0.39805363	7.3427696	0.57696019	-5.9312761	2.0745774	-5.1251923	-9.0522603	-2.4791263	-10.515879	1.0209309	9.1425745	1.7063154	-2.7355103	5.1406971	-3.9756691	3.4969828	10.567267	3.9983062	0.029563056	6.8811113	0.077189567	-8.3333629	1.2653357	-6.6202321	-10.959832	-4.5174482	-10.568973	1.2189063	9.752016	1.1569354	-4.4368061	4.7241312	-2.9974316	3.3725788	10.739493	4.7817945	-0.12289282	7.9631222	0.6090906
-12.037981	12.408586	-6.2391523	2.2929933	-6.6382057	-11.28885	-1.8670746	-10.728213	0.74632528	7.9369284	0.61758241	-2.5698586	3.9211853	-2.7833922	2.66466	9.1765625	2.9519693	-0.45277465	5.8512958	-0.089757535	-5.4730464	2.4863005	-5.6785037	-10.386852	-3.6173411	-9.879901	0.72673743	9.1331779	0.89820938	-2.3614214	4.843586	-3.9109313	2.8472162	9.7794007	3.1893958	-0.26235773	6.9387501	-0.14168975	-5.7610483	2.9476617	-5.0066917	-9.4233648	-4.8837614	-9.8194408	1.2019104	9.3260799	1.3494824	-2.6898027	4.7870118	-2.4081539	3.4016826	10.586845	4.2115139	-0.15346953	7.3770481	0.1735044	-4.9635168	2.526992	-5.470751	-8.1952207	-3.4173313	-11.196185	1.265615	9.34988	1.393856	-2.6468772	5.2940874	-4.3550254	3.3200299	10.661209	3.1681292	-0.1806352	7.774157	0.064593003	-7.5505034	0.75914405	-5.9911491	-9.6601307	-3.4845811	-10.471171	0.59961854	9.9510418	0.64673056	-3.8190356	4.7613169	-3.7310168	3.8161086	10.682854	3.623502	-0.16747269	6.99358	0.79819792
